pattern,fh,sh,eh,ob,cool,os,rec,slk,rob,ros,n_bars,tpx,slx,rr,pt,nt,pnl,wr,dd
F30S120,30,120,240,-5,-20,-40,-30,0,20,15,5302,0.6,0.3,2.0,0.4,67,125.15150921094664,44.776119402985074,-294.8549223894065
F60S90,60,90,360,-5,-20,-40,-30,0,20,10,2602,0.6,0.15,4.0,0.45,30,124.17618569915658,33.33333333333333,-90.8767626149488
F15S60,15,60,360,-5,-30,-40,-30,0,20,10,4477,0.55,0.25,2.2,0.45,144,124.07383769335274,42.36111111111111,-384.8222422612748
F30S120,30,120,240,-5,-30,-40,-30,10,20,15,1366,0.6,0.25,2.4,0.45,6,123.76194485256747,50.0,-76.63194755826589
F60S90,60,90,360,-5,-20,-50,-30,5,20,15,1160,0.6,0.25,2.4,0.45,11,123.71911303130491,45.45454545454545,-74.2855642512668
F30S120,30,120,240,-5,-30,-40,-30,0,20,10,1341,0.55,0.25,2.2,0.45,12,123.66398689071275,41.66666666666667,-151.33006982078405
F60S90,60,90,360,-5,-20,-50,-30,5,15,15,1099,0.6,0.3,2.0,0.45,15,123.53419077475701,40.0,-83.24547508941487
F15S60,15,60,360,-5,-20,-50,-30,10,15,15,3927,0.6,0.25,2.4,0.45,119,123.23411934618298,39.49579831932773,-413.68147011488145
F30S120,30,120,240,-5,-20,-50,-30,0,20,15,2299,0.65,0.35,1.8571428571428574,0.45,11,122.1698196644229,45.45454545454545,-37.75625704745835
F60S90,60,90,360,-5,-20,-40,-30,0,20,10,2602,0.65,0.35,1.8571428571428574,0.45,34,122.10704802042528,50.0,-138.83792389585733
F30S120,30,120,240,-5,-20,-50,-30,0,20,15,2299,0.65,0.35,1.8571428571428574,0.4,12,122.00981966442305,41.66666666666667,-37.9162570474582
F60S90,60,90,360,-5,-20,-50,-30,5,15,15,1099,0.6,0.3,2.0,0.4,16,121.94419077475686,37.5,-83.24547508941487
F30S120,30,120,240,-5,-20,-40,-30,10,20,10,1276,0.6,0.3,2.0,0.45,2,121.6153728084355,100.0,0.0
F30S120,30,120,240,-5,-20,-40,-30,10,20,10,1276,0.6,0.25,2.4,0.45,2,121.6153728084355,100.0,0.0
F30S120,30,120,240,-5,-30,-40,-30,0,20,15,2241,0.65,0.25,2.6,0.45,15,120.95149817735091,53.333333333333336,-95.84891845098264
F15S60,15,60,360,-5,-30,-40,-30,0,20,10,4477,0.7,0.2,3.4999999999999996,0.4,74,120.55160201291665,32.432432432432435,-262.86237119493035
F30S120,30,120,240,-5,-20,-40,-30,0,20,15,5302,0.55,0.25,2.2,0.4,87,120.5090739115476,44.827586206896555,-255.77644041486838
F60S90,60,90,360,-5,-30,-40,-30,0,20,10,610,0.7,0.2,3.4999999999999996,0.45,3,119.40719074158824,66.66666666666666,0.0
F15S60,15,60,360,-5,-20,-50,-30,0,15,10,3266,0.65,0.25,2.6,0.4,83,119.05099544758559,40.963855421686745,-296.6446763145227
F30S120,30,120,240,-5,-20,-40,-30,10,20,15,2909,0.55,0.25,2.2,0.4,29,118.89176547820807,41.37931034482759,-114.896815386247
F30S120,30,120,240,-5,-30,-50,-30,0,20,15,721,0.7,0.2,3.4999999999999996,0.4,3,117.22794697367954,33.33333333333333,-0.15999999999985448
F30S120,30,120,240,-5,-30,-50,-30,0,20,15,721,0.7,0.2,3.4999999999999996,0.45,3,117.22794697367954,33.33333333333333,-0.15999999999985448
F15S60,15,60,360,-5,-20,-40,-20,10,20,15,2805,0.6,0.15,4.0,0.4,73,116.9567533751183,34.24657534246575,-200.3447022363025
F30S120,30,120,240,-5,-20,-50,-30,0,15,10,760,0.65,0.25,2.6,0.4,5,116.28468784698543,60.0,-63.29894148390213
F30S120,30,120,240,-5,-20,-50,-30,0,15,10,760,0.65,0.25,2.6,0.45,5,116.28468784698543,60.0,-63.29894148390213
F30S120,30,120,240,-5,-20,-40,-20,0,15,15,1239,0.55,0.25,2.2,0.4,9,114.81929796083023,66.66666666666666,-19.740000000000236
F30S120,30,120,240,-5,-30,-40,-30,0,20,10,1341,0.65,0.35,1.8571428571428574,0.45,6,114.73171930142689,50.0,-52.41000000000031
F15S60,15,60,360,-5,-30,-40,-30,5,20,15,4902,0.55,0.25,2.2,0.4,214,114.32095011816091,39.719626168224295,-558.1992149070438
F60S90,60,90,360,-5,-20,-50,-30,0,20,10,908,0.65,0.25,2.6,0.45,8,113.80097322334586,62.5,-27.020000000000437
F15S60,15,60,360,-5,-20,-40,-20,10,20,15,2805,0.6,0.25,2.4,0.45,69,113.70976065659443,43.47826086956522,-221.87470223630135
F60S90,60,90,360,-5,-20,-40,-30,0,20,15,4261,0.6,0.15,4.0,0.45,70,112.90614834569169,28.57142857142857,-184.1928004846086
F30S120,30,120,240,-5,-30,-40,-30,0,20,10,1341,0.65,0.25,2.6,0.45,6,112.64377693275401,50.0,-58.786420706650006
F30S120,30,120,240,-5,-20,-40,-20,5,15,15,882,0.65,0.35,1.8571428571428574,0.4,6,112.39999999999964,83.33333333333334,-13.38000000000011
F15S60,15,60,360,-5,-20,-40,-30,0,15,10,7138,0.65,0.35,1.8571428571428574,0.4,183,112.22014500964497,45.3551912568306,-712.0262156264521
F30S120,30,120,240,-5,-30,-40,-30,0,20,10,1341,0.6,0.25,2.4,0.4,13,111.5364312572674,46.15384615384615,-120.14366140574703
F30S120,30,120,240,-5,-30,-40,-30,5,20,15,1334,0.7,0.2,3.4999999999999996,0.4,11,111.14672884688252,45.45454545454545,-88.31223653056713
F15S60,15,60,360,-5,-30,-40,-30,5,15,15,4440,0.7,0.2,3.4999999999999996,0.45,79,110.93025815720102,36.708860759493675,-278.766511820545
F30S120,30,120,240,-5,-20,-40,-20,0,20,15,1499,0.55,0.25,2.2,0.4,17,110.8768309431639,52.94117647058824,-103.98907239685559
F15S60,15,60,360,-5,-20,-60,-30,5,15,15,2840,0.55,0.25,2.2,0.45,86,110.62436854902853,34.883720930232556,-276.99672597346034
F30S120,30,120,240,-5,-30,-40,-30,10,20,15,1366,0.6,0.3,2.0,0.45,6,108.43555534091502,50.0,-91.95833706991834
F15S60,15,60,360,-5,-20,-40,-30,0,15,10,7138,0.7,0.2,3.4999999999999996,0.45,99,108.28137961953144,37.37373737373738,-446.64499562030824
F15S60,15,60,360,-5,-20,-60,-30,0,20,15,4303,0.65,0.25,2.6,0.4,104,107.63636623650746,40.38461538461539,-286.124377857298
F15S60,15,60,360,-5,-20,-50,-30,0,15,15,7269,0.55,0.25,2.2,0.4,289,106.15070036274892,39.44636678200692,-616.897868613637
F30S120,30,120,240,-5,-30,-40,-30,5,15,15,1133,0.65,0.25,2.6,0.45,5,105.95183968752372,40.0,-60.79463993234822
F30S120,30,120,240,-5,-20,-40,-20,5,15,15,882,0.55,0.25,2.2,0.4,5,105.51999999999953,80.0,-14.889999999999418
F30S120,30,120,240,-5,-20,-40,-20,5,15,15,882,0.55,0.25,2.2,0.45,5,105.51999999999953,80.0,-14.889999999999418
F30S120,30,120,240,-5,-20,-50,-30,5,15,15,1458,0.55,0.25,2.2,0.45,5,104.62188858942864,60.0,-2.819999999999709
F30S120,30,120,240,-5,-20,-40,-20,5,20,15,934,0.65,0.25,2.6,0.45,4,104.60999999999967,75.0,0.0
F30S120,30,120,240,-5,-20,-40,-20,5,20,15,934,0.65,0.35,1.8571428571428574,0.45,4,104.60999999999967,75.0,0.0
F60S90,60,90,360,-5,-20,-50,-30,10,20,15,763,0.65,0.35,1.8571428571428574,0.4,10,104.34612252043189,40.0,-76.39423331021499
F15S60,15,60,360,-5,-20,-50,-30,5,20,15,5359,0.65,0.25,2.6,0.45,130,104.01849658128731,40.76923076923077,-561.5654166851946
F15S60,15,60,360,0,-20,-40,-30,0,20,15,3339,0.7,0.2,3.4999999999999996,0.4,40,103.870362761053,42.5,-212.11070358304823
F30S120,30,120,240,-5,-20,-40,-30,5,15,15,3146,0.7,0.2,3.4999999999999996,0.4,18,103.80193375453746,38.88888888888889,-86.1011718788368
F30S120,30,120,240,-5,-20,-40,-30,10,15,10,972,0.65,0.35,1.8571428571428574,0.4,3,100.69737292171885,66.66666666666666,-16.550000000000182
F30S120,30,120,240,-5,-20,-40,-30,10,15,10,972,0.65,0.35,1.8571428571428574,0.45,3,100.65737292171889,66.66666666666666,-16.550000000000182
F30S120,30,120,240,-5,-30,-40,-30,10,20,15,1366,0.6,0.25,2.4,0.4,7,100.22732899977382,42.857142857142854,-76.63194755826589
F30S120,30,120,240,-5,-20,-40,-30,0,20,10,2894,0.6,0.25,2.4,0.4,23,100.08755230006182,52.17391304347826,-161.12916146640055
F30S120,30,120,240,-5,-20,-50,-30,0,20,15,2299,0.65,0.25,2.6,0.45,13,99.71331843699454,30.76923076923077,-85.48857195505661
F60S90,60,90,360,-5,-20,-50,-30,0,20,10,908,0.6,0.25,2.4,0.45,11,99.67545010482354,45.45454545454545,-135.65311535300043
F30S120,30,120,240,-5,-20,-40,-30,10,20,10,1276,0.55,0.25,2.2,0.45,6,99.54869353019149,66.66666666666666,-33.219999999999345
F30S120,30,120,240,-5,-20,-40,-20,5,15,15,882,0.65,0.35,1.8571428571428574,0.45,5,98.85999999999967,80.0,-13.38000000000011
F30S120,30,120,240,-5,-20,-40,-20,5,15,15,882,0.65,0.25,2.6,0.45,5,98.85999999999967,80.0,-13.38000000000011
F60S90,60,90,360,-5,-20,-40,-30,5,15,10,884,0.65,0.35,1.8571428571428574,0.4,15,98.83570397237509,40.0,-69.38379119081856
F15S60,15,60,360,-5,-30,-40,-30,5,15,15,4440,0.6,0.15,4.0,0.45,107,98.762749087266,30.8411214953271,-465.88586607253
F60S90,60,90,360,-5,-20,-50,-30,0,20,10,908,0.6,0.25,2.4,0.4,11,98.24545010482325,45.45454545454545,-135.65311535300043
F30S120,30,120,240,-5,-20,-40,-20,5,20,15,934,0.6,0.3,2.0,0.4,3,96.78503011879184,66.66666666666666,-13.38000000000011
F30S120,30,120,240,-5,-20,-40,-20,5,20,15,934,0.6,0.25,2.4,0.4,3,96.78503011879184,66.66666666666666,-13.38000000000011
F30S120,30,120,240,-5,-20,-40,-20,5,15,15,882,0.6,0.3,2.0,0.4,5,96.63999999999851,80.0,-13.38000000000011
F30S120,30,120,240,-5,-30,-50,-30,0,20,15,721,0.65,0.25,2.6,0.45,3,96.33035757894413,33.33333333333333,-0.15999999999985448
F15S60,15,60,360,-5,-20,-60,-30,5,20,15,2920,0.55,0.25,2.2,0.4,112,95.32309943041855,38.392857142857146,-195.35166606177017
F60S90,60,90,360,-5,-20,-40,-30,5,20,10,1035,0.65,0.25,2.6,0.4,16,95.12868774500612,43.75,-93.72440290569511
F60S90,60,90,360,-5,-20,-50,-30,5,15,15,1099,0.65,0.35,1.8571428571428574,0.45,13,94.21466363337186,53.84615384615385,-90.64737352184784
F60S90,60,90,360,-5,-20,-50,-30,0,15,15,1599,0.65,0.35,1.8571428571428574,0.45,11,93.75162604544767,36.36363636363637,-91.81393924384156
F15S60,15,60,360,-5,-30,-40,-30,10,20,15,5132,0.7,0.2,3.4999999999999996,0.4,99,93.089874749312,35.35353535353536,-257.44912518173805
F60S90,60,90,360,-5,-30,-40,-30,0,20,10,610,0.6,0.15,4.0,0.4,4,93.07711336523062,50.0,-12.498442453636017
F30S120,30,120,240,-5,-20,-40,-30,10,15,10,972,0.65,0.25,2.6,0.4,3,93.01842998704433,66.66666666666666,-24.228942934674706
F30S120,30,120,240,-5,-20,-40,-30,10,15,10,972,0.65,0.25,2.6,0.45,3,92.97842998704436,66.66666666666666,-24.228942934674706
F15S60,15,60,360,-5,-20,-50,-30,10,20,15,4180,0.7,0.2,3.4999999999999996,0.45,69,92.82138009202163,31.88405797101449,-270.43618128207754
F60S90,60,90,360,-5,-30,-40,-30,0,20,10,610,0.6,0.15,4.0,0.45,4,92.35711336523127,50.0,-12.498442453636017
F15S60,15,60,360,-5,-20,-40,-30,0,15,15,12484,0.6,0.15,4.0,0.45,251,91.8825020749664,29.482071713147413,-526.3396033681074
F30S120,30,120,240,0,-20,-40,-30,5,20,15,797,0.6,0.15,4.0,0.45,5,91.63447945030293,20.0,-11.420148678115766
F30S120,30,120,240,0,-20,-40,-30,5,20,15,797,0.6,0.15,4.0,0.4,5,91.63447945030293,20.0,-11.420148678115766
F30S120,30,120,240,-5,-30,-40,-30,0,20,10,1341,0.6,0.3,2.0,0.4,13,90.6185051237253,46.15384615384615,-140.15902365505372
F30S120,30,120,240,-5,-20,-60,-30,0,15,15,842,0.6,0.25,2.4,0.4,5,90.5103367724605,80.0,-32.82825946105095
F30S120,30,120,240,-5,-20,-60,-30,0,15,15,842,0.6,0.25,2.4,0.45,5,90.5103367724605,80.0,-32.82825946105095
F30S120,30,120,240,-5,-30,-40,-30,0,15,15,1555,0.7,0.2,3.4999999999999996,0.45,9,89.33257712726709,33.33333333333333,-69.44891039031972
F30S120,30,120,240,-5,-20,-40,-30,10,15,10,972,0.6,0.25,2.4,0.45,3,88.51786283922047,66.66666666666666,-24.228942934674706
F30S120,30,120,240,-5,-20,-40,-30,5,15,10,1239,0.6,0.25,2.4,0.4,7,88.18555339989052,57.14285714285714,-36.159999999999854
F15S60,15,60,360,-5,-20,-50,-30,5,15,15,5154,0.6,0.15,4.0,0.45,135,87.89018306227763,33.33333333333333,-321.18766711607896
F30S120,30,120,240,-5,-30,-40,-30,10,20,10,743,0.65,0.35,1.8571428571428574,0.4,2,87.63999999999942,100.0,0.0
F30S120,30,120,240,-5,-30,-40,-30,10,20,10,743,0.65,0.25,2.6,0.4,2,87.63999999999942,100.0,0.0
F30S120,30,120,240,-5,-20,-40,-20,5,15,15,882,0.6,0.15,4.0,0.45,2,86.53544336212144,50.0,-28.845147787373207
F30S120,30,120,240,-5,-20,-40,-20,5,15,15,882,0.6,0.15,4.0,0.4,2,86.53544336212144,50.0,-28.845147787373207
F30S120,30,120,240,-5,-20,-40,-30,5,15,10,1239,0.6,0.25,2.4,0.45,4,85.10000000000036,75.0,0.0
F30S120,30,120,240,-5,-20,-40,-30,5,15,10,1239,0.6,0.3,2.0,0.45,4,85.10000000000036,75.0,0.0
F60S90,60,90,360,-5,-20,-40,-30,5,20,15,2440,0.6,0.15,4.0,0.45,37,85.05214266457597,24.324324324324326,-102.98356332330104
F30S120,30,120,240,-5,-20,-40,-30,0,20,10,2894,0.6,0.25,2.4,0.45,22,84.90755230006152,50.0,-161.12916146640055
F60S90,60,90,360,-5,-20,-40,-30,5,20,15,2440,0.7,0.2,3.4999999999999996,0.4,27,84.84938310190364,29.629629629629626,-115.2861576112632
F30S120,30,120,240,-5,-20,-40,-30,5,15,10,1239,0.6,0.3,2.0,0.4,7,84.84666407986879,57.14285714285714,-36.159999999999854
F30S120,30,120,240,-5,-30,-40,-30,0,20,15,2241,0.65,0.25,2.6,0.4,16,84.73374743549357,50.0,-95.84891845098264
F30S120,30,120,240,-5,-30,-50,-30,0,20,15,721,0.6,0.25,2.4,0.45,3,84.59156288157646,33.33333333333333,-0.15999999999985448
F30S120,30,120,240,-5,-20,-40,-30,0,20,15,5302,0.6,0.25,2.4,0.4,67,84.08730963012613,41.7910447761194,-315.11624742947424
F30S120,30,120,240,-5,-20,-60,-30,0,15,15,842,0.6,0.3,2.0,0.45,5,83.94468488024995,80.0,-39.3939113532615
F30S120,30,120,240,-5,-20,-60,-30,0,15,15,842,0.6,0.3,2.0,0.4,5,83.94468488024995,80.0,-39.3939113532615
F30S120,30,120,240,-5,-20,-40,-30,10,20,10,1276,0.55,0.25,2.2,0.4,8,83.88822002437882,62.5,-43.640473505812224
F30S120,30,120,240,-5,-30,-40,-30,10,20,15,1366,0.6,0.15,4.0,0.4,5,83.86019759948886,40.0,-72.14369481134509
F30S120,30,120,240,-5,-30,-40,-30,10,20,15,1366,0.6,0.15,4.0,0.45,5,83.86019759948886,40.0,-72.14369481134509
F15S60,15,60,360,-5,-20,-40,-30,10,15,15,7430,0.6,0.15,4.0,0.4,246,83.80431793728212,29.67479674796748,-499.7692819624058
F30S120,30,120,240,-5,-20,-40,-30,10,15,10,972,0.6,0.3,2.0,0.45,3,83.67207425228571,66.66666666666666,-29.074731521609465
F30S120,30,120,240,-5,-20,-40,-20,5,15,15,882,0.6,0.3,2.0,0.45,4,83.09999999999854,75.0,-13.38000000000011
F30S120,30,120,240,-5,-20,-40,-20,5,15,15,882,0.6,0.25,2.4,0.45,4,83.09999999999854,75.0,-13.38000000000011
F15S60,15,60,360,-5,-30,-40,-30,0,15,15,6070,0.6,0.15,4.0,0.4,163,82.83582607372182,28.834355828220858,-418.26161299852765
F30S120,30,120,240,-5,-20,-40,-30,10,15,10,972,0.55,0.25,2.2,0.4,5,81.9485024499163,40.0,-39.42999999999938
F30S120,30,120,240,-5,-20,-50,-30,0,15,15,1973,0.7,0.2,3.4999999999999996,0.45,6,81.67535600875044,50.0,-48.89679909730057
F30S120,30,120,240,-5,-20,-50,-30,0,15,15,1973,0.7,0.2,3.4999999999999996,0.4,6,81.67535600875044,50.0,-48.89679909730057
F30S120,30,120,240,-5,-20,-40,-30,10,15,15,2540,0.7,0.2,3.4999999999999996,0.4,7,81.06942522061445,28.57142857142857,-35.05405466485536
F15S60,15,60,360,-5,-20,-40,-30,5,15,10,4103,0.6,0.25,2.4,0.4,139,80.23674070427978,45.32374100719424,-465.4749050561313
F30S120,30,120,240,-5,-30,-40,-30,10,20,15,1366,0.6,0.3,2.0,0.4,7,80.19401631756273,42.857142857142854,-91.95833706991834
F30S120,30,120,240,-5,-20,-50,-30,5,15,15,1458,0.7,0.2,3.4999999999999996,0.4,5,79.39263529321715,40.0,-48.14470399558377
F30S120,30,120,240,-5,-20,-50,-30,5,15,15,1458,0.7,0.2,3.4999999999999996,0.45,5,79.39263529321715,40.0,-48.14470399558377
F30S120,30,120,240,-5,-30,-40,-30,0,20,10,1341,0.6,0.15,4.0,0.4,11,79.38814614072271,27.27272727272727,-83.63173395070044
F30S120,30,120,240,-5,-30,-40,-30,0,15,15,1555,0.6,0.25,2.4,0.4,15,78.88940949942616,53.333333333333336,-137.14049624384916
F15S60,15,60,360,-5,-20,-40,-30,10,20,15,8217,0.6,0.15,4.0,0.4,252,78.7910980224633,31.746031746031743,-625.9827838812234
F30S120,30,120,240,-5,-20,-50,-30,10,20,15,1084,0.7,0.2,3.4999999999999996,0.4,4,78.21725987261107,50.0,-14.153872128230432
F30S120,30,120,240,-5,-20,-50,-30,0,20,15,2299,0.65,0.25,2.6,0.4,14,78.063937619429,28.57142857142857,-85.48857195505661
F30S120,30,120,240,-5,-30,-40,-30,5,15,15,1133,0.7,0.2,3.4999999999999996,0.4,8,77.59899560180293,37.5,-68.46571194587887
F15S60,15,60,360,-5,-30,-40,-30,0,20,10,4477,0.65,0.35,1.8571428571428574,0.45,104,77.23153047076221,40.38461538461539,-458.44015124600946
F30S120,30,120,240,-5,-20,-50,-30,10,15,15,1000,0.7,0.2,3.4999999999999996,0.4,3,77.07026190082979,33.33333333333333,-2.819999999999709
F30S120,30,120,240,-5,-20,-50,-30,10,15,15,1000,0.7,0.2,3.4999999999999996,0.45,3,77.07026190082979,33.33333333333333,-2.819999999999709
F60S90,60,90,360,-5,-30,-40,-30,0,20,10,610,0.6,0.25,2.4,0.45,5,76.84943251102777,60.0,-29.242910470886272
F15S60,15,60,360,-5,-20,-60,-30,5,15,15,2840,0.65,0.25,2.6,0.45,59,76.71901471879892,30.508474576271187,-275.86587337351784
F30S120,30,120,240,-5,-20,-40,-20,5,15,15,882,0.65,0.25,2.6,0.4,6,76.2846581373451,66.66666666666666,-22.575341862654568
F30S120,30,120,240,-5,-30,-50,-30,0,20,15,721,0.6,0.3,2.0,0.4,4,76.1027681842088,50.0,-0.15999999999985448
F30S120,30,120,240,-5,-30,-40,-30,10,15,15,1067,0.7,0.2,3.4999999999999996,0.45,5,76.0334013637439,40.0,-30.741725075063187
F30S120,30,120,240,-5,-30,-50,-30,0,20,15,721,0.55,0.25,2.2,0.45,4,76.02276818420887,50.0,-0.15999999999985448
F30S120,30,120,240,-5,-20,-40,-30,5,20,15,3414,0.55,0.25,2.2,0.45,30,75.73565141167091,46.666666666666664,-121.00357816272026
F15S60,15,60,360,-5,-20,-50,-30,5,20,15,5359,0.6,0.3,2.0,0.4,172,75.7275093334697,43.02325581395349,-428.6656202383647
F30S120,30,120,240,-5,-20,-40,-20,5,20,15,934,0.55,0.25,2.2,0.4,4,75.60000000000036,75.0,-13.38000000000011
F60S90,60,90,360,-5,-20,-40,-30,10,20,15,2194,0.6,0.15,4.0,0.45,30,75.24975219479393,30.0,-116.89639370749137
F60S90,60,90,360,-5,-20,-50,-30,10,15,15,682,0.65,0.25,2.6,0.4,8,75.06931405455362,50.0,-67.35494760848906
F60S90,60,90,360,-5,-20,-40,-30,5,15,10,884,0.55,0.25,2.2,0.45,18,75.06400483898415,50.0,-162.19162355763
F30S120,30,120,240,-5,-30,-50,-30,0,20,15,721,0.65,0.25,2.6,0.4,4,75.00125898934493,25.0,-21.489098589599053
F30S120,30,120,240,-5,-20,-40,-20,0,20,15,1499,0.55,0.25,2.2,0.45,13,74.42511728135787,53.84615384615385,-68.92078605866209
F30S120,30,120,240,-5,-30,-40,-30,0,20,15,2241,0.55,0.25,2.2,0.4,31,74.0448370626068,38.70967741935484,-219.81301060234455
F15S60,15,60,360,-5,-20,-50,-30,0,15,15,7269,0.6,0.15,4.0,0.45,159,73.33976588119049,30.81761006289308,-280.06630371817846
F30S120,30,120,240,-5,-30,-50,-30,0,20,15,721,0.6,0.3,2.0,0.45,3,72.8527681842088,33.33333333333333,-0.15999999999985448
F15S60,15,60,360,-5,-20,-40,-30,10,15,15,7430,0.6,0.25,2.4,0.45,212,72.01907241204299,41.0377358490566,-671.261240641365
F30S120,30,120,240,-5,-20,-40,-30,0,15,15,4297,0.7,0.2,3.4999999999999996,0.45,18,71.627518207516,33.33333333333333,-138.88465874951453
F30S120,30,120,240,-5,-20,-40,-30,5,15,10,1239,0.55,0.25,2.2,0.45,7,71.38555339989125,71.42857142857143,-34.57999999999993
F15S60,15,60,360,-5,-30,-50,-30,0,15,15,2836,0.6,0.25,2.4,0.45,70,70.8416239811263,44.285714285714285,-335.08881998058587
F30S120,30,120,240,-5,-20,-40,-30,5,20,10,1400,0.55,0.25,2.2,0.4,7,69.80108676106192,71.42857142857143,-38.840771539626985
F15S60,15,60,360,-5,-20,-50,-30,0,20,15,8170,0.6,0.3,2.0,0.4,239,69.57706309782498,43.51464435146444,-925.9779795099312
F30S120,30,120,240,-5,-20,-40,-30,5,20,10,1400,0.55,0.25,2.2,0.45,6,69.53108676106149,66.66666666666666,-38.840771539626985
F60S90,60,90,360,-5,-20,-50,-30,0,20,10,908,0.6,0.3,2.0,0.45,11,69.4574432182435,45.45454545454545,-158.0497384235996
F30S120,30,120,240,-5,-30,-40,-30,10,20,10,743,0.7,0.2,3.4999999999999996,0.4,1,68.15999999999985,100.0,0.0
F60S90,60,90,360,-5,-20,-50,-30,10,15,15,682,0.6,0.3,2.0,0.4,8,68.08956225363454,25.0,-93.14818625222415
F60S90,60,90,360,-5,-20,-50,-30,0,20,10,908,0.6,0.3,2.0,0.4,11,68.0274432182432,45.45454545454545,-158.0497384235996
F15S60,15,60,360,-5,-30,-40,-30,10,15,15,4457,0.65,0.25,2.6,0.45,107,67.94088239147777,39.25233644859813,-444.88686312840537
F15S60,15,60,360,-5,-20,-40,-30,5,15,15,8690,0.6,0.15,4.0,0.4,253,66.57165843850544,30.039525691699602,-414.59108690810535
F30S120,30,120,240,-5,-20,-50,-30,10,20,15,1084,0.7,0.2,3.4999999999999996,0.45,3,65.74725987261081,33.33333333333333,-14.153872128230432
F15S60,15,60,360,-5,-20,-60,-30,5,15,15,2840,0.7,0.2,3.4999999999999996,0.4,41,65.43428682694639,19.51219512195122,-251.64364748362368
F60S90,60,90,360,-5,-20,-40,-30,10,15,15,1811,0.6,0.15,4.0,0.45,31,64.08844741685652,35.483870967741936,-149.16175878939794
F30S120,30,120,240,-5,-30,-40,-30,10,20,15,1366,0.55,0.25,2.2,0.4,13,63.34457248497438,30.76923076923077,-82.29622732061034
F30S120,30,120,240,-5,-30,-40,-30,10,20,10,743,0.6,0.3,2.0,0.4,1,63.339999999999236,100.0,0.0
F30S120,30,120,240,-5,-30,-40,-30,10,20,10,743,0.6,0.3,2.0,0.45,1,63.339999999999236,100.0,0.0
F30S120,30,120,240,-5,-30,-40,-30,10,20,10,743,0.65,0.25,2.6,0.45,1,63.339999999999236,100.0,0.0
F30S120,30,120,240,-5,-30,-40,-30,10,20,10,743,0.65,0.35,1.8571428571428574,0.45,1,63.339999999999236,100.0,0.0
F30S120,30,120,240,-5,-30,-40,-30,10,20,10,743,0.6,0.25,2.4,0.4,1,63.339999999999236,100.0,0.0
F30S120,30,120,240,-5,-30,-40,-30,10,20,10,743,0.6,0.25,2.4,0.45,1,63.339999999999236,100.0,0.0
F30S120,30,120,240,-5,-30,-50,-30,0,20,15,721,0.6,0.25,2.4,0.4,4,63.26246429197727,25.0,-21.489098589599053
F60S90,60,90,360,-5,-20,-40,-30,10,20,10,1205,0.6,0.15,4.0,0.45,16,63.182398991262744,37.5,-73.40907864009841
F60S90,60,90,360,-5,-20,-40,-30,0,20,10,2602,0.6,0.15,4.0,0.4,45,62.00630504168339,33.33333333333333,-186.00623772885046
F60S90,60,90,360,-5,-20,-40,-30,5,20,10,1035,0.65,0.35,1.8571428571428574,0.4,16,61.39253275156943,43.75,-118.49049036898441
F30S120,30,120,240,-5,-20,-40,-30,10,20,10,1276,0.6,0.25,2.4,0.4,3,61.146714805093325,66.66666666666666,0.0
F60S90,60,90,360,-5,-20,-40,-30,0,20,15,4261,0.7,0.2,3.4999999999999996,0.45,47,61.094431220428305,38.297872340425535,-244.93508530981762
F30S120,30,120,240,-5,-20,-40,-30,5,20,15,3414,0.7,0.2,3.4999999999999996,0.4,18,61.09214571481334,38.88888888888889,-108.75982640226357
F60S90,60,90,360,-5,-30,-40,-30,10,20,15,501,0.7,0.2,3.4999999999999996,0.4,1,61.019879541338014,100.0,0.0
F60S90,60,90,360,-5,-30,-40,-30,10,20,15,501,0.7,0.2,3.4999999999999996,0.45,1,61.019879541338014,100.0,0.0
F60S90,60,90,360,-5,-20,-40,-30,10,15,10,862,0.65,0.35,1.8571428571428574,0.45,12,60.76708938847696,50.0,-107.63696564882048
F30S120,30,120,240,-5,-30,-40,-30,10,20,15,1366,0.55,0.25,2.2,0.45,10,60.68474138173406,30.0,-82.29622732061034
F30S120,30,120,240,-5,-20,-40,-20,5,15,15,882,0.6,0.25,2.4,0.4,5,60.52465813734398,60.0,-22.575341862654568
F30S120,30,120,240,-5,-20,-40,-30,10,20,10,1276,0.65,0.35,1.8571428571428574,0.4,2,60.214153875805096,100.0,0.0
F30S120,30,120,240,-5,-20,-40,-30,10,20,10,1276,0.65,0.25,2.6,0.4,2,60.214153875805096,100.0,0.0
F30S120,30,120,240,-5,-20,-40,-20,0,20,15,1499,0.6,0.3,2.0,0.4,17,59.05971544358499,47.05882352941176,-74.8927219989373
F60S90,60,90,360,-5,-30,-40,-30,0,20,10,610,0.6,0.3,2.0,0.45,5,59.00485057106289,60.0,-35.09149256506316
F30S120,30,120,240,-5,-30,-40,-30,0,15,15,1555,0.6,0.3,2.0,0.4,15,58.50458127218417,53.333333333333336,-136.80622990714073
F30S120,30,120,240,-5,-30,-40,-30,0,20,15,2241,0.7,0.2,3.4999999999999996,0.4,12,58.051618026518554,33.33333333333333,-98.97453946712994
F30S120,30,120,240,-5,-20,-60,-30,0,15,15,842,0.6,0.15,4.0,0.4,5,58.01028116868929,60.0,-38.05831506482173
F30S120,30,120,240,-5,-20,-40,-30,10,20,10,1276,0.65,0.25,2.6,0.45,1,57.70415387580488,100.0,0.0
