entry,exit,pnl,type,_leg,side
2026-02-20 12:34:00+00:00,2026-02-20 13:21:00+00:00,-6.149999999999636,v16_dip_short,v16_dip_short,-1
2026-02-23 16:10:00+00:00,2026-02-23 17:38:00+00:00,2.430000000000291,v16_dip_short,v16_dip_short,-1
2026-02-24 15:07:00+00:00,2026-02-24 16:24:00+00:00,-11.0600000000004,v16_dip_short,v16_dip_short,-1
2026-02-24 17:06:00+00:00,2026-02-24 17:54:00+00:00,-9.30999999999949,v16_dip_short,v16_dip_short,-1
2026-02-25 13:08:00+00:00,2026-02-25 13:53:00+00:00,3.110000000000582,v16_dip_short,v16_dip_short,-1
2026-02-25 15:37:00+00:00,2026-02-25 16:22:00+00:00,-17.93000000000029,v16_dip_short,v16_dip_short,-1
2026-02-26 16:21:00+00:00,2026-02-26 17:06:00+00:00,-1.8300000000008367,v16_dip_short,v16_dip_short,-1
2026-02-27 14:22:00+00:00,2026-02-27 15:08:00+00:00,-2.7600000000002183,v16_dip_short,v16_dip_short,-1
2026-02-27 15:09:00+00:00,2026-02-27 15:54:00+00:00,-0.9000000000005457,v16_dip_short,v16_dip_short,-1
2026-03-02 15:08:00+00:00,2026-03-02 16:00:00+00:00,35.0,v16_dip_short,v16_dip_short,-1
2026-03-02 17:32:00+00:00,2026-03-02 18:20:00+00:00,11.210000000000036,v16_dip_short,v16_dip_short,-1
2026-03-02 19:10:00+00:00,2026-03-02 19:55:00+00:00,-0.11999999999989086,v16_dip_short,v16_dip_short,-1
2026-03-03 12:08:00+00:00,2026-03-03 12:27:00+00:00,-35.0,v16_dip_short,v16_dip_short,-1
2026-03-03 12:52:00+00:00,2026-03-03 13:05:00+00:00,35.0,v16_dip_short,v16_dip_short,-1
2026-03-03 15:48:00+00:00,2026-03-03 16:03:00+00:00,-35.0,v16_dip_short,v16_dip_short,-1
2026-03-03 16:24:00+00:00,2026-03-03 17:30:00+00:00,47.49499999999989,v16_dip_short,v16_dip_short,-1
2026-03-03 18:07:00+00:00,2026-03-03 18:39:00+00:00,-35.0,v16_dip_short,v16_dip_short,-1
2026-03-03 18:40:00+00:00,2026-03-03 19:48:00+00:00,12.740000000000691,v16_dip_short,v16_dip_short,-1
2026-03-04 09:36:00+00:00,2026-03-04 11:02:00+00:00,-15.430000000000291,v16_dip_short,v16_dip_short,-1
2026-03-04 15:54:00+00:00,2026-03-04 16:39:00+00:00,0.46999999999934516,v16_dip_short,v16_dip_short,-1
2026-03-05 14:05:00+00:00,2026-03-05 15:08:00+00:00,57.625,v16_dip_short,v16_dip_short,-1
2026-03-05 15:19:00+00:00,2026-03-05 16:04:00+00:00,-1.6900000000005093,v16_dip_short,v16_dip_short,-1
2026-03-05 17:05:00+00:00,2026-03-05 17:50:00+00:00,21.61999999999989,v16_dip_short,v16_dip_short,-1
2026-03-06 13:36:00+00:00,2026-03-06 13:56:00+00:00,36.05000000000018,v16_dip_short,v16_dip_short,-1
2026-03-06 15:25:00+00:00,2026-03-06 16:10:00+00:00,25.44000000000051,v16_dip_short,v16_dip_short,-1
2026-03-09 09:33:00+00:00,2026-03-09 10:39:00+00:00,35.68000000000029,v16_dip_short,v16_dip_short,-1
2026-03-09 19:24:00+00:00,2026-03-09 20:09:00+00:00,-6.380000000000109,v16_dip_short,v16_dip_short,-1
2026-03-10 11:06:00+00:00,2026-03-10 12:07:00+00:00,22.38000000000011,v16_dip_short,v16_dip_short,-1
2026-03-10 13:19:00+00:00,2026-03-10 14:09:00+00:00,20.769999999999527,v16_dip_short,v16_dip_short,-1
2026-03-10 14:20:00+00:00,2026-03-10 15:05:00+00:00,0.6599999999998545,v16_dip_short,v16_dip_short,-1
2026-03-11 15:20:00+00:00,2026-03-11 16:07:00+00:00,8.930000000000291,v16_dip_short,v16_dip_short,-1
