fast_h,slow_h,ob,cool,os,rec,slk,exec_h,tp_x,sl_x,rr,bars,pos,hr,tp$,sl$,score
15,60,-10,-40,-70,-40,10,360,0.4,0.2,2.0,2070,439,21.207729468599034,33.11294061446087,16.556470307230434,439
30,60,-10,-40,-70,-50,10,360,0.35,0.15,2.3333333333333335,1947,439,22.547508988186955,28.07136256702401,12.030583957296006,439
15,60,-10,-50,-70,-50,5,240,0.35,0.15,2.3333333333333335,2468,439,17.78768233387358,28.404446450162787,12.173334192926907,438
30,60,-10,-40,-70,-50,5,240,0.3,0.15,2.0,1997,438,21.932899349023536,24.25424562281747,12.127122811408736,438
15,60,-20,-40,-70,-40,5,360,0.35,0.15,2.3333333333333335,2070,435,21.014492753623188,29.054356522576295,12.451867081104126,435
15,60,-20,-40,-80,-50,5,360,0.4,0.15,2.666666666666667,2285,434,18.99343544857768,33.338256659205186,12.501846247201943,434
15,60,-10,-40,-70,-40,10,360,0.35,0.15,2.3333333333333335,2070,434,20.966183574879228,28.973823037653258,12.417352730422826,434
15,120,-20,-40,-70,-50,10,360,0.35,0.2,1.7499999999999998,1773,433,24.421883812746756,28.39757596439312,16.2271862653675,433
15,90,-20,-40,-70,-50,5,240,0.4,0.2,2.0,2752,432,15.69767441860465,33.3566491312227,16.67832456561135,432
15,120,-20,-40,-70,-50,10,360,0.3,0.15,2.0,1773,432,24.36548223350254,24.340779398051247,12.170389699025623,432
15,60,-10,-40,-70,-40,5,360,0.4,0.2,2.0,2033,432,21.249385145105755,33.15042222504208,16.57521111252104,432
15,120,-20,-40,-70,-50,5,360,0.3,0.15,2.0,1747,431,24.67086433886663,24.32330640796249,12.161653203981245,431
15,60,-10,-40,-80,-50,10,240,0.3,0.15,2.0,2127,429,20.16925246826516,25.00375123502347,12.501875617511734,428
15,90,-20,-50,-70,-50,5,360,0.3,0.2,1.4999999999999998,1411,428,30.333097094259394,24.38490383768344,16.25660255845563,428
15,60,-10,-40,-70,-40,5,360,0.35,0.15,2.3333333333333335,2033,428,21.052631578947366,29.00661944691182,12.43140833439078,427
15,90,-10,-50,-70,-50,10,360,0.3,0.2,1.4999999999999998,1442,425,29.472954230235782,24.26664218072436,16.17776145381624,425
15,120,-10,-40,-70,-50,5,360,0.3,0.15,2.0,1694,425,25.088547815820544,24.173148521727015,12.086574260863507,425
30,60,-20,-40,-70,-50,10,360,0.4,0.15,2.666666666666667,2259,425,18.813634351482957,32.27268869647136,12.102258261176761,425
15,120,-10,-40,-70,-50,10,360,0.3,0.15,2.0,1721,424,24.63683904706566,24.208961393092814,12.104480696546407,424
15,120,-10,-40,-70,-50,10,360,0.35,0.2,1.7499999999999998,1721,424,24.63683904706566,28.243788291941613,16.139307595395213,424
30,60,-10,-40,-70,-50,5,360,0.4,0.2,2.0,1997,423,21.181772658988482,32.33899416375664,16.16949708187832,423
15,90,-10,-40,-70,-50,5,240,0.4,0.2,2.0,2682,423,15.771812080536913,33.30888566734363,16.654442833671816,423
15,60,-10,-40,-80,-50,5,360,0.4,0.15,2.666666666666667,2209,423,19.148936170212767,33.269784048904114,12.476169018339043,423
15,120,-20,-40,-70,-50,10,240,0.3,0.2,1.4999999999999998,1773,421,23.745064861816132,24.340779398051247,16.2271862653675,421
15,90,-20,-40,-70,-50,10,240,0.4,0.2,2.0,2792,419,15.007163323782235,33.217107532906546,16.608553766453273,419
30,60,-10,-40,-70,-50,10,240,0.3,0.15,2.0,1947,419,21.520287621982536,24.061167914592012,12.030583957296006,419
15,120,-20,-40,-70,-50,5,240,0.3,0.2,1.4999999999999998,1747,419,23.983972524327417,24.32330640796249,16.215537605308327,419
15,120,-20,-40,-70,-50,5,360,0.35,0.2,1.7499999999999998,1747,418,23.926731539782484,28.377190809289576,16.215537605308327,418
15,60,-20,-40,-80,-50,5,240,0.35,0.2,1.7499999999999998,2285,415,18.161925601750546,29.170974576804536,16.669128329602593,415
15,90,-10,-50,-70,-50,5,360,0.3,0.2,1.4999999999999998,1372,414,30.174927113702626,24.391598943358435,16.261065962238963,414
15,120,-10,-40,-70,-50,10,240,0.3,0.2,1.4999999999999998,1721,413,23.99767576990122,24.208961393092814,16.139307595395213,413
15,60,-20,-50,-70,-50,10,240,0.4,0.2,2.0,2670,413,15.46816479400749,32.706742619483386,16.353371309741693,413
15,120,-10,-40,-70,-50,5,240,0.3,0.2,1.4999999999999998,1694,413,24.380165289256198,24.173148521727015,16.11543234781801,413
15,120,-10,-40,-70,-50,5,360,0.35,0.2,1.7499999999999998,1694,411,24.26210153482881,28.202006608681515,16.11543234781801,411
15,60,-20,-40,-80,-50,10,360,0.4,0.15,2.666666666666667,2214,411,18.56368563685637,33.39287956637906,12.522329837392146,411
15,60,-20,-40,-70,-40,10,240,0.3,0.15,2.0,2110,410,19.431279620853083,24.877036429185846,12.438518214592923,410
15,90,-10,-40,-70,-50,10,240,0.4,0.2,2.0,2720,410,15.073529411764705,33.18895295153127,16.594476475765635,410
15,60,-10,-40,-80,-50,5,240,0.35,0.2,1.7499999999999998,2209,408,18.46989588048891,29.111061042791096,16.634892024452057,408
30,60,-10,-40,-70,-50,5,240,0.35,0.2,1.7499999999999998,1997,406,20.330495743615423,28.296619893287055,16.16949708187832,406
30,60,-10,-40,-70,-50,10,360,0.4,0.2,2.0,1947,404,20.749871597329225,32.08155721945602,16.04077860972801,404
30,60,-20,-40,-70,-50,10,240,0.35,0.15,2.3333333333333335,2259,404,17.884019477644976,28.238602609412442,12.102258261176761,404
15,60,-20,-40,-70,-40,5,240,0.3,0.15,2.0,2070,403,19.468599033816425,24.903734162208252,12.451867081104126,403
15,60,-10,-50,-70,-50,10,240,0.4,0.2,2.0,2579,402,15.587436991081816,32.636189158031776,16.318094579015888,402
15,60,-10,-40,-70,-40,10,240,0.3,0.15,2.0,2070,402,19.420289855072465,24.83470546084565,12.417352730422826,402
15,90,-20,-40,-70,-50,5,240,0.4,0.15,2.666666666666667,2752,401,14.57122093023256,33.3566491312227,12.508743424208513,401
15,60,-20,-40,-80,-50,10,240,0.35,0.2,1.7499999999999998,2214,399,18.021680216802167,29.218769620581675,16.69643978318953,399
15,60,-10,-40,-80,-50,10,360,0.4,0.15,2.666666666666667,2127,399,18.758815232722146,33.33833498003129,12.501875617511734,399
15,60,-20,-50,-70,-50,5,240,0.4,0.2,2.0,2541,397,15.623770169224716,32.602224078528614,16.301112039264307,397
15,60,-10,-40,-70,-40,5,240,0.3,0.15,2.0,2033,396,19.478603049680277,24.86281666878156,12.43140833439078,396
30,60,-10,-40,-70,-50,5,360,0.4,0.15,2.666666666666667,1997,396,19.82974461692539,32.33899416375664,12.127122811408736,396
15,90,-10,-40,-70,-50,5,240,0.4,0.15,2.666666666666667,2682,393,14.65324384787472,33.30888566734363,12.49083212525386,393
15,60,-20,-40,-70,-40,10,360,0.4,0.15,2.666666666666667,2110,391,18.53080568720379,33.16938190558114,12.438518214592923,391
15,60,-20,-40,-70,-40,10,240,0.35,0.2,1.7499999999999998,2110,389,18.436018957345972,29.023209167383488,16.58469095279057,389
15,60,-10,-50,-70,-50,5,240,0.4,0.2,2.0,2468,388,15.721231766612643,32.462224514471764,16.231112257235882,388
15,60,-10,-40,-80,-50,10,240,0.35,0.2,1.7499999999999998,2127,388,18.241654913023037,29.171043107527375,16.669167490015646,388
15,90,-20,-40,-70,-50,10,240,0.4,0.15,2.666666666666667,2792,387,13.861031518624642,33.217107532906546,12.456415324839952,387
15,120,-20,-40,-70,-50,5,240,0.3,0.15,2.0,1747,387,22.152261018889526,24.32330640796249,12.161653203981245,387
15,120,-20,-40,-70,-50,10,360,0.35,0.15,2.3333333333333335,1773,387,21.82741116751269,28.39757596439312,12.170389699025623,387
30,60,-10,-40,-70,-50,10,240,0.35,0.2,1.7499999999999998,1947,387,19.876733436055467,28.07136256702401,16.04077860972801,386
30,60,-20,-40,-70,-50,5,240,0.4,0.2,2.0,2343,386,16.474605206999573,32.70252615482207,16.351263077411033,386
15,60,-20,-40,-70,-40,5,240,0.35,0.2,1.7499999999999998,2070,385,18.59903381642512,29.054356522576295,16.602489441472173,385
15,90,-20,-50,-70,-50,10,360,0.35,0.2,1.7499999999999998,1486,385,25.90847913862719,28.281491536427026,16.16085230652973,385
15,120,-20,-40,-70,-50,10,240,0.3,0.15,2.0,1773,384,21.658206429780034,24.340779398051247,12.170389699025623,384
15,60,-20,-40,-70,-40,5,360,0.4,0.15,2.666666666666667,2070,384,18.55072463768116,33.204978882944346,12.451867081104126,384
15,60,-10,-40,-70,-40,10,360,0.4,0.15,2.666666666666667,2070,383,18.5024154589372,33.11294061446087,12.417352730422826,383
15,120,-10,-40,-70,-50,5,240,0.3,0.15,2.0,1694,382,22.55017709563164,24.173148521727015,12.086574260863507,382
15,60,-10,-40,-70,-40,10,240,0.35,0.2,1.7499999999999998,2070,382,18.454106280193237,28.973823037653258,16.556470307230434,382
30,60,-10,-40,-70,-50,5,240,0.35,0.15,2.3333333333333335,1997,382,19.128693039559337,28.296619893287055,12.127122811408736,382
15,90,-20,-50,-70,-50,10,360,0.3,0.15,2.0,1486,381,25.639300134589504,24.241278459794597,12.120639229897298,381
15,60,-10,-40,-70,-40,5,240,0.35,0.2,1.7499999999999998,2033,380,18.69158878504673,29.00661944691182,16.57521111252104,380
15,120,-10,-40,-70,-50,10,360,0.35,0.15,2.3333333333333335,1721,379,22.022080185938407,28.243788291941613,12.104480696546407,379
15,120,-20,-40,-70,-50,5,360,0.35,0.15,2.3333333333333335,1747,379,21.694333142530052,28.377190809289576,12.161653203981245,379
15,90,-10,-40,-70,-50,10,240,0.4,0.15,2.666666666666667,2720,379,13.933823529411764,33.18895295153127,12.445857356824222,379
15,60,-20,-40,-80,-50,5,240,0.35,0.15,2.3333333333333335,2285,378,16.542669584245075,29.170974576804536,12.501846247201943,378
15,60,-10,-40,-70,-40,5,360,0.4,0.15,2.666666666666667,2033,377,18.54402361042794,33.15042222504208,12.43140833439078,377
15,60,-20,-50,-70,-50,10,240,0.4,0.15,2.666666666666667,2670,377,14.119850187265918,32.706742619483386,12.265028482306269,377
15,120,-10,-40,-70,-50,10,240,0.3,0.15,2.0,1721,377,21.90586868099942,24.208961393092814,12.104480696546407,377
15,90,-20,-50,-70,-50,5,360,0.35,0.2,1.7499999999999998,1411,375,26.576895818568392,28.44905447729735,16.25660255845563,375
30,60,-10,-40,-70,-50,10,360,0.4,0.15,2.666666666666667,1947,375,19.26040061633282,32.08155721945602,12.030583957296006,375
15,90,-10,-50,-70,-50,10,360,0.35,0.2,1.7499999999999998,1442,374,25.93619972260749,28.31108254417842,16.17776145381624,374
15,120,-10,-40,-70,-50,5,360,0.35,0.15,2.3333333333333335,1694,373,22.018890200708384,28.202006608681515,12.086574260863507,373
15,60,-10,-40,-80,-50,5,240,0.35,0.15,2.3333333333333335,2209,372,16.840199185151654,29.111061042791096,12.476169018339043,372
15,90,-20,-50,-70,-50,5,360,0.3,0.15,2.0,1411,371,26.293408929836996,24.38490383768344,12.19245191884172,371
15,120,-20,-40,-70,-50,10,360,0.4,0.2,2.0,1773,371,20.92498589960519,32.454372530735,16.2271862653675,371
15,90,-10,-50,-70,-50,10,360,0.3,0.15,2.0,1442,368,25.52011095700416,24.26664218072436,12.13332109036218,368
15,60,-10,-50,-70,-50,10,240,0.4,0.15,2.666666666666667,2579,367,14.230321830166732,32.636189158031776,12.238570934261915,367
30,60,-20,-40,-70,-50,5,240,0.4,0.15,2.666666666666667,2343,367,15.663679043960736,32.70252615482207,12.263447308058273,367
15,120,-20,-40,-70,-50,10,240,0.35,0.2,1.7499999999999998,1773,365,20.586576424139878,28.39757596439312,16.2271862653675,365
15,90,-10,-50,-70,-50,5,360,0.35,0.2,1.7499999999999998,1372,364,26.53061224489796,28.456865433918175,16.261065962238963,364
15,60,-20,-50,-70,-50,5,240,0.4,0.15,2.666666666666667,2541,364,14.325068870523417,32.602224078528614,12.22583402944823,364
15,120,-10,-40,-70,-50,10,360,0.4,0.2,2.0,1721,363,21.092388146426497,32.278615190790426,16.139307595395213,363
15,120,-20,-40,-70,-50,5,360,0.4,0.2,2.0,1747,362,20.721236405266172,32.431075210616655,16.215537605308327,362
15,120,-20,-40,-70,-50,5,240,0.35,0.2,1.7499999999999998,1747,360,20.606754436176303,28.377190809289576,16.215537605308327,360
15,120,-10,-40,-70,-50,10,240,0.35,0.2,1.7499999999999998,1721,359,20.85996513654852,28.243788291941613,16.139307595395213,359
15,60,-20,-40,-80,-50,10,240,0.35,0.15,2.3333333333333335,2214,358,16.169828364950316,29.218769620581675,12.522329837392146,358
15,90,-10,-50,-70,-50,5,360,0.3,0.15,2.0,1372,358,26.0932944606414,24.391598943358435,12.195799471679218,358
30,60,-10,-40,-70,-50,10,240,0.35,0.15,2.3333333333333335,1947,357,18.335901386748844,28.07136256702401,12.030583957296006,357
15,120,-10,-40,-70,-50,5,360,0.4,0.2,2.0,1694,356,21.01534828807556,32.23086469563602,16.11543234781801,356
15,60,-10,-50,-70,-50,5,240,0.4,0.15,2.666666666666667,2468,355,14.384116693679092,32.462224514471764,12.173334192926907,355
30,60,-20,-40,-70,-50,10,240,0.4,0.2,2.0,2259,354,15.670650730411687,32.27268869647136,16.13634434823568,354
15,120,-10,-40,-70,-50,5,240,0.35,0.2,1.7499999999999998,1694,354,20.89728453364817,28.202006608681515,16.11543234781801,354
15,60,-10,-40,-80,-50,10,240,0.35,0.15,2.3333333333333335,2127,350,16.455101081335215,29.171043107527375,12.501875617511734,350
15,60,-20,-40,-70,-40,10,240,0.35,0.15,2.3333333333333335,2110,346,16.398104265402843,29.023209167383488,12.438518214592923,346
15,60,-20,-40,-70,-40,5,240,0.35,0.15,2.3333333333333335,2070,343,16.570048309178745,29.054356522576295,12.451867081104126,343
15,90,-20,-40,-80,-50,5,360,0.3,0.2,1.4999999999999998,1095,343,31.324200913242013,24.91926014832412,16.61284009888275,343
15,60,-10,-40,-70,-40,10,240,0.35,0.15,2.3333333333333335,2070,341,16.47342995169082,28.973823037653258,12.417352730422826,341
15,60,-10,-40,-70,-40,5,240,0.35,0.15,2.3333333333333335,2033,339,16.674864731923268,29.00661944691182,12.43140833439078,339
15,120,-20,-40,-70,-50,10,240,0.35,0.15,2.3333333333333335,1773,338,19.063733784545967,28.39757596439312,12.170389699025623,338
15,120,-20,-40,-70,-50,10,360,0.4,0.15,2.666666666666667,1773,338,19.063733784545967,32.454372530735,12.170389699025623,338
15,90,-20,-50,-70,-50,10,360,0.35,0.15,2.3333333333333335,1486,338,22.74562584118439,28.281491536427026,12.120639229897298,338
15,120,-20,-40,-70,-50,5,240,0.35,0.15,2.3333333333333335,1747,335,19.17572982255295,28.377190809289576,12.161653203981245,335
15,120,-20,-40,-70,-50,5,360,0.4,0.15,2.666666666666667,1747,334,19.118488838008012,32.431075210616655,12.161653203981245,334
30,60,-10,-40,-70,-50,5,240,0.4,0.2,2.0,1997,334,16.72508763144717,32.33899416375664,16.16949708187832,334
15,90,-20,-50,-70,-50,10,360,0.4,0.2,2.0,1486,334,22.476446837146703,32.32170461305946,16.16085230652973,334
30,90,-20,-40,-70,-50,5,360,0.3,0.2,1.4999999999999998,1156,333,28.80622837370242,24.191939984723994,16.127959989816,333
15,120,-10,-40,-70,-50,10,240,0.35,0.15,2.3333333333333335,1721,333,19.349215572341663,28.243788291941613,12.104480696546407,333
15,120,-10,-40,-70,-50,10,360,0.4,0.15,2.666666666666667,1721,331,19.233004067402675,32.278615190790426,12.104480696546407,331
30,60,-20,-40,-70,-50,10,240,0.4,0.15,2.666666666666667,2259,332,14.696768481629038,32.27268869647136,12.102258261176761,331
15,90,-20,-50,-70,-50,10,240,0.3,0.2,1.4999999999999998,1486,331,22.27456258411844,24.241278459794597,16.16085230652973,331
15,120,-10,-40,-70,-50,5,240,0.35,0.15,2.3333333333333335,1694,330,19.480519480519483,28.202006608681515,12.086574260863507,330
15,90,-10,-40,-80,-50,5,360,0.3,0.2,1.4999999999999998,1059,329,31.067044381491975,24.928589327779328,16.61905955185289,329
15,90,-20,-50,-70,-50,5,360,0.4,0.2,2.0,1411,329,23.316796598157335,32.51320511691126,16.25660255845563,329
15,90,-20,-40,-80,-50,10,360,0.3,0.2,1.4999999999999998,1067,329,30.834114339268982,24.89108370178686,16.594055801191242,329
15,120,-10,-40,-70,-50,5,360,0.4,0.15,2.666666666666667,1694,329,19.421487603305785,32.23086469563602,12.086574260863507,329
15,60,-20,-40,-70,-40,10,240,0.4,0.2,2.0,2110,329,15.592417061611375,33.16938190558114,16.58469095279057,329
15,90,-20,-50,-70,-50,5,360,0.35,0.15,2.3333333333333335,1411,328,23.245924875974485,28.44905447729735,12.19245191884172,328
15,90,-20,-50,-70,-50,5,240,0.3,0.2,1.4999999999999998,1411,328,23.245924875974485,24.38490383768344,16.25660255845563,328
15,90,-10,-50,-70,-50,10,360,0.35,0.15,2.3333333333333335,1442,327,22.676837725381414,28.31108254417842,12.13332109036218,327
15,90,-10,-50,-70,-50,10,360,0.4,0.2,2.0,1442,325,22.538141470180307,32.35552290763248,16.17776145381624,325
15,60,-20,-40,-70,-40,5,240,0.4,0.2,2.0,2070,325,15.70048309178744,33.204978882944346,16.602489441472173,325
15,60,-20,-40,-80,-50,5,240,0.4,0.2,2.0,2285,325,14.22319474835886,33.338256659205186,16.669128329602593,324
15,120,-20,-40,-70,-50,10,240,0.4,0.2,2.0,1773,322,18.161308516638467,32.454372530735,16.2271862653675,322
15,60,-10,-40,-70,-40,10,240,0.4,0.2,2.0,2070,322,15.555555555555555,33.11294061446087,16.556470307230434,322
15,60,-20,-50,-80,-50,10,360,0.3,0.2,1.4999999999999998,1083,321,29.6398891966759,24.289095217415326,16.19273014494355,321
15,60,-10,-40,-70,-40,5,240,0.4,0.2,2.0,2033,320,15.74028529267093,33.15042222504208,16.57521111252104,320
15,90,-10,-50,-70,-50,10,240,0.3,0.2,1.4999999999999998,1442,320,22.191400832177532,24.26664218072436,16.17776145381624,320
15,120,-20,-40,-70,-50,5,240,0.4,0.2,2.0,1747,320,18.317115054378935,32.431075210616655,16.215537605308327,320
15,90,-20,-40,-70,-40,5,360,0.3,0.2,1.4999999999999998,1144,321,28.059440559440556,24.950156397704365,16.633437598469577,320
30,60,-10,-40,-70,-50,5,240,0.4,0.15,2.666666666666667,1997,319,15.973960941412118,32.33899416375664,12.127122811408736,319
15,90,-10,-50,-70,-50,5,360,0.4,0.2,2.0,1372,320,23.323615160349853,32.522131924477925,16.261065962238963,319
15,60,-10,-40,-80,-50,5,240,0.4,0.2,2.0,2209,318,14.395654142145768,33.269784048904114,16.634892024452057,318
15,60,-20,-50,-80,-50,5,360,0.3,0.2,1.4999999999999998,1062,318,29.943502824858758,24.238372782711906,16.15891518847461,318
15,90,-10,-50,-70,-50,5,240,0.3,0.2,1.4999999999999998,1372,319,23.25072886297376,24.391598943358435,16.261065962238963,318
15,90,-10,-40,-70,-40,5,360,0.3,0.2,1.4999999999999998,1134,317,27.954144620811288,24.898622104679916,16.599081403119946,317
15,90,-10,-50,-70,-50,5,360,0.35,0.15,2.3333333333333335,1372,317,23.104956268221574,28.456865433918175,12.195799471679218,317
15,120,-10,-40,-70,-50,10,240,0.4,0.2,2.0,1721,316,18.361417780360256,32.278615190790426,16.139307595395213,316
15,120,-10,-40,-70,-50,5,240,0.4,0.2,2.0,1694,314,18.536009445100355,32.23086469563602,16.11543234781801,314
15,60,-10,-50,-80,-50,10,360,0.3,0.2,1.4999999999999998,1049,314,29.933269780743565,24.409767145289674,16.273178096859784,314
15,90,-10,-40,-80,-50,10,360,0.3,0.2,1.4999999999999998,1028,314,30.544747081712064,24.925640873777628,16.61709391585175,314
15,60,-10,-50,-80,-50,5,360,0.3,0.2,1.4999999999999998,1033,313,30.300096805421106,24.3090742457634,16.206049497175602,313
15,60,-20,-40,-80,-50,10,240,0.4,0.2,2.0,2214,313,14.137308039747065,33.39287956637906,16.69643978318953,313
30,90,-20,-40,-70,-50,10,360,0.3,0.2,1.4999999999999998,1070,312,29.1588785046729,23.4687807436557,15.645853829103801,312
30,60,-10,-40,-70,-50,10,240,0.4,0.2,2.0,1947,305,15.66512583461736,32.08155721945602,16.04077860972801,305
15,120,-20,-40,-70,-50,5,240,0.4,0.15,2.666666666666667,1747,305,17.458500286204924,32.431075210616655,12.161653203981245,305
15,90,-20,-40,-70,-40,10,360,0.3,0.2,1.4999999999999998,1128,305,27.03900709219858,24.678707200924524,16.45247146728302,305
15,120,-20,-40,-70,-50,10,240,0.4,0.15,2.666666666666667,1773,304,17.146080090242528,32.454372530735,12.170389699025623,304
15,90,-20,-40,-80,-50,5,360,0.3,0.15,2.0,1095,303,27.671232876712327,24.91926014832412,12.45963007416206,303
30,90,-20,-40,-70,-50,5,360,0.3,0.15,2.0,1156,304,26.297577854671278,24.191939984723994,12.095969992361997,303
15,60,-10,-40,-80,-50,10,240,0.4,0.2,2.0,2127,302,14.198401504466386,33.33833498003129,16.669167490015646,302
15,90,-20,-40,-80,-50,5,360,0.35,0.2,1.7499999999999998,1095,302,27.579908675799086,29.072470173044806,16.61284009888275,302
15,90,-10,-40,-70,-40,10,360,0.3,0.2,1.4999999999999998,1118,301,26.923076923076923,24.62400739747415,16.416004931649432,301
15,120,-10,-40,-70,-50,5,240,0.4,0.15,2.666666666666667,1694,300,17.70956316410862,32.23086469563602,12.086574260863507,300
15,120,-10,-40,-70,-50,10,240,0.4,0.15,2.666666666666667,1721,299,17.37361998837885,32.278615190790426,12.104480696546407,299
15,90,-20,-50,-70,-50,10,360,0.4,0.15,2.666666666666667,1486,298,20.053835800807537,32.32170461305946,12.120639229897298,298
15,90,-20,-50,-70,-50,10,240,0.3,0.15,2.0,1486,298,20.053835800807537,24.241278459794597,12.120639229897298,298
15,60,-20,-40,-80,-50,5,240,0.4,0.15,2.666666666666667,2285,298,13.041575492341357,33.338256659205186,12.501846247201943,298
30,90,-10,-40,-70,-50,5,360,0.3,0.2,1.4999999999999998,972,297,30.555555555555557,23.533072057561867,15.688714705041246,297
15,90,-20,-50,-70,-50,5,240,0.3,0.15,2.0,1411,296,20.978029766123317,24.38490383768344,12.19245191884172,296
30,90,-20,-40,-70,-50,5,360,0.35,0.2,1.7499999999999998,1156,296,25.60553633217993,28.223929982177992,16.127959989816,296
