side,signal_ts,entry_time,entry_price,stop,target,sl,tp,horizon,timeout,impulse_low,impulse_high,target_updates,exit_time,exit_price,exit_reason,pnl,win,struct_trend,struct_last_kind,struct_last_swing_price,struct_dist_pts,struct_leg_pts,struct_prior_leg_pts,struct_pullback_pct,struct_leg_age_15m,struct_hh,struct_hl,struct_lh,struct_ll,struct_aligned,with_trend,counter_trend,range_regime
-1,2025-06-10 14:30:00+00:00,2025-06-10 14:31:00+00:00,3332.95,3335.93,3324.0099999999998,2.980000000000018,8.940000000000055,120,2025-06-10 17:00:00+00:00,3331.73,3335.93,1,2025-06-10 15:17:00+00:00,3324.0099999999998,target_hit,8.940000000000055,True,1.0,1.0,3349.33,-16.279999999999745,16.279999999999745,14.449999999999818,1.1266435986159136,2.0,1.0,1.0,0.0,0.0,-1.0,False,True,False
-1,2025-06-10 16:15:00+00:00,2025-06-10 16:16:00+00:00,3322.02,3325.43,3311.7900000000004,3.4099999999998545,10.229999999999563,120,2025-06-10 18:16:00+00:00,3321.45,3325.43,0,2025-06-10 17:43:00+00:00,3325.43,stop_loss,-3.4099999999998545,False,1.0,1.0,3349.33,-27.199999999999818,27.199999999999818,14.449999999999818,1.8823529411764817,9.0,1.0,1.0,0.0,0.0,-1.0,False,True,False
1,2025-06-11 08:00:00+00:00,2025-06-11 08:01:00+00:00,3344.25,3342.18,3350.4600000000005,2.0700000000001637,6.210000000000491,120,2025-06-11 10:01:00+00:00,3342.18,3346.5,0,2025-06-11 09:02:00+00:00,3342.18,stop_loss,-2.0700000000001637,False,0.0,1.0,3348.82,-4.809999999999945,4.809999999999945,19.2800000000002,0.24948132780082447,0.0,1.0,0.0,0.0,1.0,0.0,False,False,True
-1,2025-06-11 12:15:00+00:00,2025-06-11 12:16:00+00:00,3334.43,3336.9,3327.019999999999,2.4700000000002547,7.410000000000764,120,2025-06-11 14:16:00+00:00,3328.7,3336.9,0,2025-06-11 12:18:00+00:00,3336.9,stop_loss,-2.4700000000002547,False,1.0,-1.0,3326.03,8.349999999999909,8.349999999999909,33.370000000000346,0.25022475277194556,4.0,1.0,1.0,0.0,0.0,-1.0,False,True,False
1,2025-06-11 12:45:00+00:00,2025-06-11 12:46:00+00:00,3355.18,3337.77,3407.4099999999994,17.409999999999854,52.22999999999956,120,2025-06-11 14:46:00+00:00,3337.77,3353.28,0,2025-06-11 12:56:00+00:00,3337.77,stop_loss,-17.409999999999854,False,1.0,1.0,3360.8,-5.720000000000255,5.720000000000255,22.789999999999964,0.25098727512067853,0.0,1.0,1.0,0.0,0.0,1.0,True,False,False
-1,2025-06-11 13:00:00+00:00,2025-06-11 13:01:00+00:00,3338.18,3355.69,3285.649999999999,17.51000000000022,52.530000000000655,120,2025-06-11 15:45:00+00:00,3351.28,3355.69,2,2025-06-11 15:45:00+00:00,3333.13,timeout,5.049999999999727,True,1.0,1.0,3360.8,-22.460000000000036,22.460000000000036,22.789999999999964,0.9855199648968878,1.0,1.0,1.0,0.0,0.0,-1.0,False,True,False
1,2025-06-11 18:15:00+00:00,2025-06-11 18:16:00+00:00,3342.85,3327.43,3389.11,15.420000000000073,46.26000000000022,120,2025-06-11 20:16:00+00:00,3327.43,3331.75,0,2025-06-11 20:16:00+00:00,3347.24,timeout,4.389999999999873,True,0.0,-1.0,3319.32,23.2800000000002,23.2800000000002,34.76999999999998,0.6695427092321028,2.0,1.0,0.0,0.0,1.0,0.0,False,False,True
-1,2025-06-12 07:45:00+00:00,2025-06-12 07:46:00+00:00,3341.83,3368.03,3263.229999999999,26.200000000000273,78.60000000000082,120,2025-06-12 09:46:00+00:00,3363.6,3368.03,0,2025-06-12 09:46:00+00:00,3362.13,timeout,-20.300000000000182,False,1.0,-1.0,3338.73,3.049999999999727,3.049999999999727,58.690000000000055,0.051967967285733926,0.0,1.0,1.0,0.0,0.0,-1.0,False,True,False
1,2025-06-12 10:30:00+00:00,2025-06-12 10:31:00+00:00,3381.58,3368.58,3420.58,13.0,39.0,120,2025-06-12 12:31:00+00:00,3368.58,3373.28,0,2025-06-12 12:31:00+00:00,3384.23,timeout,2.650000000000091,True,1.0,-1.0,3338.73,42.75,42.75,58.690000000000055,0.7284034758902702,11.0,1.0,1.0,0.0,0.0,1.0,True,False,False
1,2025-06-12 13:45:00+00:00,2025-06-12 13:46:00+00:00,3396.78,3382.18,3440.5800000000013,14.600000000000364,43.80000000000109,120,2025-06-12 15:46:00+00:00,3382.18,3386.03,0,2025-06-12 15:09:00+00:00,3382.18,stop_loss,-14.600000000000364,False,1.0,1.0,3398.98,-2.299999999999727,2.299999999999727,39.2800000000002,0.058553971486754466,0.0,1.0,1.0,0.0,0.0,1.0,True,False,False
1,2025-06-12 15:30:00+00:00,2025-06-12 15:31:00+00:00,3388.78,3378.68,3419.0800000000013,10.100000000000364,30.30000000000109,120,2025-06-12 17:31:00+00:00,3378.68,3384.23,0,2025-06-12 17:20:00+00:00,3378.68,stop_loss,-10.100000000000364,False,1.0,1.0,3398.98,-10.299999999999727,10.299999999999727,39.2800000000002,0.26221995926679414,7.0,1.0,1.0,0.0,0.0,1.0,True,False,False
-1,2025-06-13 07:00:00+00:00,2025-06-13 07:01:00+00:00,3416.68,3419.35,3408.6699999999996,2.6700000000000728,8.010000000000218,120,2025-06-13 09:01:00+00:00,3415.65,3419.35,0,2025-06-13 07:10:00+00:00,3408.6699999999996,target_hit,8.010000000000218,True,1.0,1.0,3444.53,-27.90000000000009,27.90000000000009,9.860000000000127,2.8296146044624475,15.0,1.0,1.0,0.0,0.0,-1.0,False,True,False
1,2025-06-13 07:15:00+00:00,2025-06-13 07:16:00+00:00,3414.63,3408.33,3433.5300000000007,6.300000000000182,18.900000000000546,120,2025-06-13 09:16:00+00:00,3408.33,3411.83,0,2025-06-13 09:16:00+00:00,3424.28,timeout,9.650000000000091,True,1.0,-1.0,3407.93,6.540000000000418,6.540000000000418,64.80000000000018,0.1009259259259321,0.0,1.0,1.0,0.0,0.0,1.0,True,False,False
-1,2025-06-13 10:45:00+00:00,2025-06-13 10:46:00+00:00,3414.53,3418.55,3402.4700000000003,4.019999999999982,12.059999999999945,120,2025-06-13 12:46:00+00:00,3415.2,3418.55,0,2025-06-13 11:15:00+00:00,3418.55,stop_loss,-4.019999999999982,False,1.0,-1.0,3407.93,6.599999999999909,6.599999999999909,64.80000000000018,0.10185185185185017,14.0,1.0,1.0,0.0,0.0,-1.0,False,True,False
1,2025-06-13 12:45:00+00:00,2025-06-13 12:46:00+00:00,3430.98,3428.53,3438.3299999999995,2.449999999999818,7.349999999999454,120,2025-06-13 14:46:00+00:00,3428.53,3432.09,0,2025-06-13 12:58:00+00:00,3438.3299999999995,target_hit,7.349999999999454,True,1.0,-1.0,3407.93,22.90000000000009,22.90000000000009,64.80000000000018,0.35339506172839547,22.0,1.0,1.0,0.0,0.0,1.0,True,False,False
-1,2025-06-13 14:00:00+00:00,2025-06-13 14:01:00+00:00,3436.45,3441.83,3420.3099999999995,5.380000000000109,16.140000000000327,120,2025-06-13 17:15:00+00:00,3437.07,3441.83,2,2025-06-13 16:10:00+00:00,3420.3099999999995,target_hit,16.140000000000327,True,1.0,1.0,3447.03,-10.730000000000018,10.730000000000018,36.600000000000364,0.2931693989071014,1.0,1.0,1.0,0.0,0.0,-1.0,False,True,False
-1,2025-06-16 07:15:00+00:00,2025-06-16 07:16:00+00:00,3411.25,3418.45,3389.6500000000005,7.199999999999818,21.599999999999454,120,2025-06-16 09:16:00+00:00,3414.93,3418.45,0,2025-06-16 08:20:00+00:00,3418.45,stop_loss,-7.199999999999818,False,1.0,1.0,3452.24,-40.539999999999964,40.539999999999964,27.850000000000364,1.4556552962297822,36.0,1.0,1.0,0.0,0.0,-1.0,False,True,False
-1,2025-06-16 12:30:00+00:00,2025-06-16 12:31:00+00:00,3414.28,3417.45,3404.7700000000013,3.169999999999618,9.509999999998854,120,2025-06-16 14:31:00+00:00,3413.55,3417.45,0,2025-06-16 12:53:00+00:00,3417.45,stop_loss,-3.169999999999618,False,1.0,1.0,3452.24,-38.00999999999976,38.00999999999976,27.850000000000364,1.364811490125647,57.0,1.0,1.0,0.0,0.0,-1.0,False,True,False
1,2025-06-16 13:45:00+00:00,2025-06-16 13:46:00+00:00,3406.83,3404.61,3413.4899999999993,2.2199999999998,6.6599999999994,120,2025-06-16 15:46:00+00:00,3404.61,3409.55,0,2025-06-16 13:53:00+00:00,3404.61,stop_loss,-2.2199999999998,False,1.0,1.0,3452.24,-45.460000000000036,45.460000000000036,27.850000000000364,1.6323159784559944,62.0,1.0,1.0,0.0,0.0,1.0,True,False,False
-1,2025-06-16 14:00:00+00:00,2025-06-16 14:01:00+00:00,3390.63,3409.54,3333.9000000000005,18.909999999999854,56.72999999999956,120,2025-06-16 16:01:00+00:00,3403.06,3409.54,0,2025-06-16 16:01:00+00:00,3403.73,timeout,-13.099999999999909,False,0.0,-1.0,3382.78,8.099999999999909,8.099999999999909,33.059999999999945,0.24500907441016098,0.0,1.0,0.0,0.0,1.0,-0.0,False,False,True
-1,2025-06-17 12:45:00+00:00,2025-06-17 12:46:00+00:00,3385.93,3388.88,3377.079999999999,2.950000000000273,8.850000000000819,120,2025-06-17 14:46:00+00:00,3385.1,3388.88,0,2025-06-17 12:57:00+00:00,3388.88,stop_loss,-2.950000000000273,False,1.0,1.0,3400.28,-14.200000000000273,14.200000000000273,20.710000000000036,0.6856591018831603,6.0,1.0,1.0,0.0,0.0,-1.0,False,True,False
-1,2025-06-17 14:00:00+00:00,2025-06-17 14:01:00+00:00,3389.58,3395.58,3371.58,6.0,18.0,120,2025-06-17 16:15:00+00:00,3392.23,3395.58,1,2025-06-17 14:37:00+00:00,3371.58,target_hit,18.0,True,1.0,1.0,3400.28,-10.550000000000182,10.550000000000182,20.710000000000036,0.5094157411878398,11.0,1.0,1.0,0.0,0.0,-1.0,False,True,False
-1,2025-06-17 14:45:00+00:00,2025-06-17 14:46:00+00:00,3374.97,3383.98,3347.939999999999,9.010000000000218,27.030000000000655,120,2025-06-17 16:46:00+00:00,3380.13,3383.98,0,2025-06-17 14:54:00+00:00,3383.98,stop_loss,-9.010000000000218,False,0.0,-1.0,3366.03,8.849999999999909,8.849999999999909,24.610000000000127,0.35960991466882825,0.0,1.0,0.0,0.0,1.0,-0.0,False,False,True
-1,2025-06-18 12:00:00+00:00,2025-06-18 12:01:00+00:00,3382.44,3385.15,3374.31,2.7100000000000364,8.13000000000011,120,2025-06-18 14:01:00+00:00,3381.13,3385.15,0,2025-06-18 12:09:00+00:00,3385.15,stop_loss,-2.7100000000000364,False,1.0,-1.0,3375.51,6.819999999999709,6.819999999999709,29.610000000000127,0.23032759202970887,8.0,1.0,1.0,0.0,0.0,-1.0,False,True,False
-1,2025-06-18 14:15:00+00:00,2025-06-18 14:16:00+00:00,3383.73,3391.73,3359.73,8.0,24.0,120,2025-06-18 16:30:00+00:00,3387.72,3391.73,1,2025-06-18 15:50:00+00:00,3391.73,stop_loss,-8.0,False,0.0,1.0,3397.01,-13.38000000000011,13.38000000000011,24.699999999999818,0.541700404858308,3.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
-1,2025-06-18 18:45:00+00:00,2025-06-18 18:46:00+00:00,3385.68,3390.33,3371.7299999999996,4.650000000000091,13.950000000000273,120,2025-06-18 20:46:00+00:00,3385.6,3390.33,0,2025-06-18 19:14:00+00:00,3371.7299999999996,target_hit,13.950000000000273,True,-1.0,1.0,3395.87,-8.989999999999782,8.989999999999782,23.13000000000011,0.38867271941200776,2.0,0.0,0.0,1.0,1.0,1.0,True,False,False
-1,2025-06-18 19:15:00+00:00,2025-06-18 19:16:00+00:00,3373.83,3379.48,3356.8799999999997,5.650000000000091,16.950000000000273,120,2025-06-18 21:30:00+00:00,3375.93,3379.48,1,2025-06-18 22:01:00+00:00,3373.35,timeout,0.4800000000000182,True,-1.0,1.0,3395.87,-22.039999999999964,22.039999999999964,23.13000000000011,0.9528750540423632,4.0,0.0,0.0,1.0,1.0,1.0,True,False,False
1,2025-06-19 07:45:00+00:00,2025-06-19 07:46:00+00:00,3367.03,3357.55,3395.4700000000003,9.480000000000018,28.440000000000055,120,2025-06-19 09:46:00+00:00,3357.55,3361.23,0,2025-06-19 09:46:00+00:00,3372.1,timeout,5.069999999999709,True,-1.0,-1.0,3347.5,19.579999999999927,19.579999999999927,25.59999999999991,0.7648437499999998,4.0,0.0,0.0,1.0,1.0,-1.0,False,True,False
-1,2025-06-20 12:45:00+00:00,2025-06-20 12:46:00+00:00,3346.13,3347.75,3341.2700000000004,1.6199999999998909,4.859999999999673,120,2025-06-20 14:46:00+00:00,3342.67,3347.75,0,2025-06-20 13:05:00+00:00,3347.75,stop_loss,-1.6199999999998909,False,0.0,-1.0,3341.98,4.049999999999727,4.049999999999727,18.9699999999998,0.21349499209276593,0.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
-1,2025-06-20 14:15:00+00:00,2025-06-20 14:16:00+00:00,3369.3,3370.98,3364.2600000000007,1.6799999999998363,5.039999999999509,120,2025-06-20 16:16:00+00:00,3366.28,3370.98,0,2025-06-20 15:00:00+00:00,3370.98,stop_loss,-1.6799999999998363,False,1.0,1.0,3374.58,-5.329999999999927,5.329999999999927,17.36999999999989,0.3068508923431181,0.0,1.0,1.0,0.0,0.0,-1.0,False,True,False
-1,2025-06-23 11:30:00+00:00,2025-06-23 11:31:00+00:00,3379.18,3380.55,3375.069999999999,1.3700000000003456,4.110000000001037,120,2025-06-23 13:31:00+00:00,3375.37,3380.55,0,2025-06-23 11:58:00+00:00,3380.55,stop_loss,-1.3700000000003456,False,-1.0,1.0,3382.2,-2.7199999999998,2.7199999999998,42.95000000000027,0.06332945285214861,0.0,0.0,0.0,1.0,1.0,1.0,True,False,False
-1,2025-06-23 12:30:00+00:00,2025-06-23 12:31:00+00:00,3359.73,3368.58,3333.1800000000003,8.849999999999909,26.549999999999727,120,2025-06-23 14:31:00+00:00,3363.69,3368.58,0,2025-06-23 13:16:00+00:00,3368.58,stop_loss,-8.849999999999909,False,-1.0,1.0,3382.2,-22.36999999999989,22.36999999999989,42.95000000000027,0.5208381839348021,4.0,0.0,0.0,1.0,1.0,1.0,True,False,False
-1,2025-06-23 14:00:00+00:00,2025-06-23 14:01:00+00:00,3381.15,3384.55,3370.95,3.400000000000091,10.200000000000273,120,2025-06-23 16:01:00+00:00,3378.93,3384.55,0,2025-06-23 14:06:00+00:00,3370.95,target_hit,10.200000000000273,True,0.0,-1.0,3355.85,25.34999999999991,25.34999999999991,35.25,0.7191489361702101,5.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
-1,2025-06-23 14:15:00+00:00,2025-06-23 14:16:00+00:00,3377.56,3384.33,3357.25,6.769999999999982,20.309999999999945,120,2025-06-23 16:16:00+00:00,3376.16,3384.33,0,2025-06-23 14:45:00+00:00,3384.33,stop_loss,-6.769999999999982,False,0.0,-1.0,3355.85,21.730000000000018,21.730000000000018,35.25,0.6164539007092203,6.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
-1,2025-06-23 16:45:00+00:00,2025-06-23 16:46:00+00:00,3385.58,3386.78,3381.979999999999,1.2000000000002728,3.6000000000008185,120,2025-06-23 18:46:00+00:00,3380.5,3386.78,0,2025-06-23 16:52:00+00:00,3386.78,stop_loss,-1.2000000000002728,False,1.0,1.0,3393.73,-7.700000000000273,7.700000000000273,26.34999999999991,0.29222011385200375,1.0,1.0,1.0,0.0,0.0,-1.0,False,True,False
-1,2025-06-23 18:45:00+00:00,2025-06-23 18:46:00+00:00,3378.63,3383.83,3363.0300000000007,5.199999999999818,15.599999999999454,120,2025-06-23 20:46:00+00:00,3378.73,3383.83,0,2025-06-23 20:46:00+00:00,3369.18,timeout,9.450000000000273,True,1.0,1.0,3393.73,-15.0,15.0,26.34999999999991,0.5692599620493378,9.0,1.0,1.0,0.0,0.0,-1.0,False,True,False
1,2025-06-24 08:15:00+00:00,2025-06-24 08:16:00+00:00,3331.48,3326.98,3344.98,4.5,13.5,120,2025-06-24 10:16:00+00:00,3326.98,3330.87,0,2025-06-24 08:23:00+00:00,3326.98,stop_loss,-4.5,False,-1.0,1.0,3358.08,-26.75,26.75,60.69999999999982,0.4406919275123572,18.0,0.0,0.0,1.0,1.0,-1.0,False,True,False
-1,2025-06-24 12:15:00+00:00,2025-06-24 12:16:00+00:00,3314.15,3316.9,3305.9,2.75,8.25,120,2025-06-24 14:16:00+00:00,3312.73,3316.9,0,2025-06-24 12:20:00+00:00,3316.9,stop_loss,-2.75,False,-1.0,1.0,3358.08,-43.93000000000029,43.93000000000029,60.69999999999982,0.7237232289950646,34.0,0.0,0.0,1.0,1.0,1.0,True,False,False
-1,2025-06-24 12:45:00+00:00,2025-06-24 12:46:00+00:00,3308.6,3313.65,3293.4499999999994,5.050000000000182,15.150000000000546,120,2025-06-24 14:46:00+00:00,3310.28,3313.65,0,2025-06-24 12:49:00+00:00,3313.65,stop_loss,-5.050000000000182,False,-1.0,1.0,3358.08,-49.48000000000002,49.48000000000002,60.69999999999982,0.8151565074135118,36.0,0.0,0.0,1.0,1.0,1.0,True,False,False
1,2025-06-24 14:15:00+00:00,2025-06-24 14:16:00+00:00,3308.28,3299.43,3334.8300000000013,8.850000000000364,26.55000000000109,120,2025-06-24 17:30:00+00:00,3299.43,3303.25,2,2025-06-24 17:30:00+00:00,3320.18,timeout,11.899999999999636,True,-1.0,-1.0,3295.41,12.570000000000164,12.570000000000164,25.049999999999727,0.5017964071856408,2.0,0.0,0.0,1.0,1.0,-1.0,False,True,False
-1,2025-06-26 12:45:00+00:00,2025-06-26 12:46:00+00:00,3333.23,3344.59,3299.1499999999996,11.360000000000127,34.08000000000038,120,2025-06-26 15:15:00+00:00,3337.73,3344.59,1,2025-06-26 15:15:00+00:00,3323.68,timeout,9.550000000000182,True,1.0,1.0,3350.58,-17.149999999999636,17.149999999999636,12.480000000000018,1.3741987179486868,15.0,1.0,1.0,0.0,0.0,-1.0,False,True,False
-1,2025-06-27 09:15:00+00:00,2025-06-27 09:16:00+00:00,3286.48,3289.63,3277.0299999999997,3.150000000000091,9.450000000000273,120,2025-06-27 11:16:00+00:00,3285.33,3289.63,0,2025-06-27 10:09:00+00:00,3289.63,stop_loss,-3.150000000000091,False,-1.0,1.0,3336.58,-50.09999999999991,50.09999999999991,40.69999999999982,1.2309582309582343,61.0,0.0,0.0,1.0,1.0,1.0,True,False,False
-1,2025-06-27 12:45:00+00:00,2025-06-27 12:46:00+00:00,3271.23,3277.03,3253.8299999999995,5.800000000000182,17.400000000000546,120,2025-06-27 15:00:00+00:00,3271.93,3277.03,1,2025-06-27 14:05:00+00:00,3277.03,stop_loss,-5.800000000000182,False,-1.0,1.0,3336.58,-65.19999999999982,65.19999999999982,40.69999999999982,1.6019656019656046,75.0,0.0,0.0,1.0,1.0,1.0,True,False,False
1,2025-07-01 12:45:00+00:00,2025-07-01 12:46:00+00:00,3355.95,3351.38,3369.659999999999,4.569999999999709,13.709999999999127,120,2025-07-01 14:46:00+00:00,3351.38,3354.74,0,2025-07-01 13:06:00+00:00,3351.38,stop_loss,-4.569999999999709,False,1.0,1.0,3358.14,-2.1900000000000546,2.1900000000000546,22.34999999999991,0.0979865771812109,0.0,1.0,1.0,0.0,0.0,1.0,True,False,False
1,2025-07-02 12:30:00+00:00,2025-07-02 12:31:00+00:00,3345.04,3336.76,3369.879999999999,8.279999999999745,24.839999999999236,120,2025-07-02 15:45:00+00:00,3336.76,3345.83,1,2025-07-02 13:49:00+00:00,3336.76,stop_loss,-8.279999999999745,False,-1.0,-1.0,3327.53,17.449999999999818,17.449999999999818,15.559999999999945,1.1214652956298123,20.0,0.0,0.0,1.0,1.0,-1.0,False,True,False
-1,2025-07-02 14:00:00+00:00,2025-07-02 14:01:00+00:00,3338.25,3344.23,3320.31,5.980000000000018,17.940000000000055,120,2025-07-02 16:01:00+00:00,3340.63,3344.23,0,2025-07-02 16:01:00+00:00,3342.33,timeout,-4.079999999999927,False,0.0,1.0,3351.22,-13.2199999999998,13.2199999999998,16.559999999999945,0.7983091787439519,4.0,1.0,0.0,0.0,1.0,-0.0,False,False,True
-1,2025-07-03 12:45:00+00:00,2025-07-03 12:46:00+00:00,3314.03,3351.42,3201.8600000000006,37.38999999999987,112.16999999999962,120,2025-07-03 14:46:00+00:00,3328.72,3351.42,0,2025-07-03 14:46:00+00:00,3327.61,timeout,-13.579999999999927,False,-1.0,-1.0,3311.59,2.569999999999709,2.569999999999709,11.820000000000164,0.21742808798643598,0.0,0.0,0.0,1.0,1.0,1.0,True,False,False
-1,2025-07-07 10:45:00+00:00,2025-07-07 10:46:00+00:00,3298.43,3305.67,3276.709999999999,7.2400000000002365,21.72000000000071,120,2025-07-07 12:46:00+00:00,3301.83,3305.67,0,2025-07-07 11:09:00+00:00,3305.67,stop_loss,-7.2400000000002365,False,-1.0,-1.0,3296.46,2.019999999999982,2.019999999999982,12.909999999999854,0.15646785437645272,0.0,0.0,0.0,1.0,1.0,1.0,True,False,False
1,2025-07-08 15:30:00+00:00,2025-07-08 15:31:00+00:00,3297.68,3288.85,3324.1699999999996,8.829999999999927,26.48999999999978,120,2025-07-08 19:00:00+00:00,3288.85,3293.96,1,2025-07-08 19:00:00+00:00,3305.83,timeout,8.150000000000091,True,-1.0,-1.0,3286.98,10.549999999999727,10.549999999999727,12.5300000000002,0.8419792498004436,1.0,0.0,0.0,1.0,1.0,-1.0,False,True,False
-1,2025-07-09 08:00:00+00:00,2025-07-09 08:01:00+00:00,3291.35,3294.84,3280.879999999999,3.4900000000002365,10.47000000000071,120,2025-07-09 10:01:00+00:00,3291.09,3294.84,0,2025-07-09 10:01:00+00:00,3290.66,timeout,0.6900000000000546,True,0.0,1.0,3308.2,-16.799999999999727,16.799999999999727,13.299999999999727,1.2631578947368476,31.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
1,2025-07-11 11:30:00+00:00,2025-07-11 11:31:00+00:00,3346.23,3342.28,3358.0799999999995,3.949999999999818,11.849999999999454,120,2025-07-11 14:45:00+00:00,3342.28,3345.73,1,2025-07-11 13:04:00+00:00,3358.0799999999995,target_hit,11.849999999999454,True,1.0,-1.0,3325.18,20.84999999999991,20.84999999999991,26.420000000000073,0.789174867524597,41.0,1.0,1.0,0.0,0.0,1.0,True,False,False
1,2025-07-11 13:15:00+00:00,2025-07-11 13:16:00+00:00,3356.48,3354.6,3362.1200000000003,1.8800000000001091,5.640000000000327,120,2025-07-11 15:16:00+00:00,3354.6,3357.97,0,2025-07-11 13:21:00+00:00,3354.6,stop_loss,-1.8800000000001091,False,1.0,-1.0,3325.18,31.320000000000164,31.320000000000164,26.420000000000073,1.185465556396672,48.0,1.0,1.0,0.0,0.0,1.0,True,False,False
-1,2025-07-11 13:45:00+00:00,2025-07-11 13:46:00+00:00,3354.03,3356.47,3346.7100000000014,2.4399999999996,7.3199999999987995,120,2025-07-11 15:46:00+00:00,3352.68,3356.47,0,2025-07-11 13:52:00+00:00,3356.47,stop_loss,-2.4399999999996,False,1.0,-1.0,3325.18,29.04000000000042,29.04000000000042,26.420000000000073,1.0991672975019053,50.0,1.0,1.0,0.0,0.0,-1.0,False,True,False
-1,2025-07-15 12:45:00+00:00,2025-07-15 12:46:00+00:00,3351.24,3357.85,3331.4099999999994,6.610000000000127,19.830000000000382,120,2025-07-15 15:45:00+00:00,3350.77,3357.85,2,2025-07-15 15:31:00+00:00,3331.4099999999994,target_hit,19.830000000000382,True,1.0,1.0,3366.66,-15.229999999999563,15.229999999999563,10.840000000000146,1.404981549815439,9.0,1.0,1.0,0.0,0.0,-1.0,False,True,False
-1,2025-07-15 15:45:00+00:00,2025-07-15 15:46:00+00:00,3330.05,3333.85,3318.650000000001,3.799999999999727,11.399999999999181,120,2025-07-15 17:46:00+00:00,3329.54,3333.85,0,2025-07-15 17:46:00+00:00,3328.26,timeout,1.7899999999999636,True,1.0,1.0,3366.66,-36.409999999999854,36.409999999999854,10.840000000000146,3.358856088560827,21.0,1.0,1.0,0.0,0.0,-1.0,False,True,False
-1,2025-07-16 14:00:00+00:00,2025-07-16 14:01:00+00:00,3324.58,3327.11,3316.9899999999993,2.5300000000002,7.5900000000006,120,2025-07-16 16:01:00+00:00,3323.61,3327.11,0,2025-07-16 14:05:00+00:00,3327.11,stop_loss,-2.5300000000002,False,1.0,1.0,3343.3,-18.770000000000437,18.770000000000437,10.220000000000255,1.8365949119373746,19.0,1.0,1.0,0.0,0.0,-1.0,False,True,False
1,2025-07-16 15:00:00+00:00,2025-07-16 15:01:00+00:00,3341.24,3327.11,3383.6299999999987,14.129999999999654,42.38999999999896,120,2025-07-16 18:15:00+00:00,3327.11,3336.12,4,2025-07-16 18:15:00+00:00,3356.22,timeout,14.980000000000018,True,0.0,-1.0,3319.6,21.59999999999991,21.59999999999991,18.26000000000022,1.1829134720700794,1.0,1.0,0.0,0.0,1.0,0.0,False,False,True
-1,2025-07-17 07:15:00+00:00,2025-07-17 07:16:00+00:00,3332.71,3335.43,3324.5500000000006,2.7199999999998,8.1599999999994,120,2025-07-17 09:16:00+00:00,3332.32,3335.43,0,2025-07-17 09:16:00+00:00,3329.45,timeout,3.2600000000002183,True,0.0,1.0,3352.47,-19.679999999999836,19.679999999999836,42.820000000000164,0.4595983185427315,35.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
-1,2025-07-17 12:45:00+00:00,2025-07-17 12:46:00+00:00,3312.11,3328.1,3264.140000000001,15.989999999999782,47.969999999999345,120,2025-07-17 15:30:00+00:00,3315.0,3328.1,2,2025-07-17 14:18:00+00:00,3328.1,stop_loss,-15.989999999999782,False,0.0,1.0,3352.47,-40.10999999999967,40.10999999999967,42.820000000000164,0.9367118169079757,57.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
-1,2025-07-23 12:30:00+00:00,2025-07-23 12:31:00+00:00,3426.42,3427.93,3421.890000000001,1.5099999999997635,4.529999999999291,120,2025-07-23 14:31:00+00:00,3424.24,3427.93,0,2025-07-23 12:52:00+00:00,3421.890000000001,target_hit,4.529999999999291,True,0.0,1.0,3433.92,-7.489999999999782,7.489999999999782,22.789999999999964,0.3286529179464587,12.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
-1,2025-07-23 13:30:00+00:00,2025-07-23 13:31:00+00:00,3410.4,3417.7,3388.500000000001,7.299999999999727,21.89999999999918,120,2025-07-23 15:45:00+00:00,3413.34,3417.7,1,2025-07-23 14:05:00+00:00,3417.7,stop_loss,-7.299999999999727,False,0.0,1.0,3433.92,-23.48999999999978,23.48999999999978,22.789999999999964,1.0307152259762975,16.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
-1,2025-07-23 16:00:00+00:00,2025-07-23 16:01:00+00:00,3394.58,3410.81,3345.89,16.230000000000018,48.690000000000055,120,2025-07-23 18:30:00+00:00,3407.03,3410.81,2,2025-07-23 18:30:00+00:00,3394.17,timeout,0.4099999999998545,True,0.0,1.0,3433.92,-39.2800000000002,39.2800000000002,22.789999999999964,1.723562966213263,26.0,0.0,1.0,1.0,0.0,-0.0,False,False,True
1,2025-07-24 12:15:00+00:00,2025-07-24 12:16:00+00:00,3362.19,3357.9,3375.06,4.289999999999964,12.86999999999989,120,2025-07-24 14:16:00+00:00,3357.9,3361.61,0,2025-07-24 12:43:00+00:00,3357.9,stop_loss,-4.289999999999964,False,-1.0,1.0,3393.74,-31.800000000000182,31.800000000000182,52.34999999999991,0.6074498567335289,44.0,0.0,0.0,1.0,1.0,-1.0,False,True,False
