side,entry_time,entry_price,stop,target,timeout,target_updates,stop_updates,s1_prob,s2_prob,tp,sl,horizon,matched_pattern,exit_time,exit_price,exit_reason,pnl,source
1,2026-03-09 01:27:00+00:00,5077.19,5062.19,5097.19,2026-03-09 01:44:00+00:00,3,0,0.6082372665405273,0.6082372665405273,20.0,15.0,15,uptrend_retrace,2026-03-09 01:44:00+00:00,5080.1,timeout,2.910000000000764,pattern
-1,2026-03-09 11:00:00+00:00,5088.04,5118.04,5048.04,2026-03-09 11:15:00+00:00,0,0,0.5996101498603821,0.4003898501396179,40.0,30.0,15,reversal_fvg_short,2026-03-09 11:15:00+00:00,5091.49,timeout,-3.449999999999818,pattern
1,2026-03-10 01:34:00+00:00,5158.85,5143.85,5189.06,2026-03-10 02:01:00+00:00,9,0,0.7371273636817932,0.7371273636817932,20.0,15.0,15,reversal_fvg_long,2026-03-10 02:01:00+00:00,5182.87,timeout,24.019999999999527,pattern
1,2026-03-10 13:01:00+00:00,5194.74,5179.74,5234.54,2026-03-10 13:34:00+00:00,13,0,0.7586043477058411,0.7586043477058411,20.0,15.0,15,reversal_fvg_long,2026-03-10 13:34:00+00:00,5213.27,timeout,18.530000000000655,pattern
1,2026-03-13 01:04:00+00:00,5118.23,5103.23,5139.15,2026-03-13 01:19:00+00:00,1,0,0.5584399700164795,0.5584399700164795,20.0,15.0,15,reversal_fvg_long,2026-03-13 01:19:00+00:00,5115.77,timeout,-2.459999999999127,pattern
1,2026-03-13 12:50:00+00:00,5121.52,5106.52,5141.52,2026-03-13 13:10:00+00:00,2,0,0.6003373861312866,0.6003373861312866,20.0,15.0,15,reversal_fvg_long,2026-03-13 13:10:00+00:00,5111.23,timeout,-10.290000000000873,pattern
1,2026-03-16 01:14:00+00:00,4995.02,4980.02,5015.02,2026-03-16 01:29:00+00:00,1,0,0.8577254414558411,0.8577254414558411,20.0,15.0,15,reversal_fvg_long,2026-03-16 01:29:00+00:00,4988.01,timeout,-7.010000000000218,pattern
-1,2026-03-18 22:32:00+00:00,4812.63,4842.63,4771.61,2026-03-18 22:48:00+00:00,2,0,0.6142348647117615,0.3857651352882385,40.0,30.0,15,downtrend_retrace,2026-03-18 22:48:00+00:00,4837.05,timeout,-24.420000000000073,pattern
-1,2026-03-19 08:24:00+00:00,4729.99,4759.99,4648.74,2026-03-19 09:05:00+00:00,25,0,0.611757755279541,0.388242244720459,40.0,30.0,15,downtrend_retrace,2026-03-19 09:05:00+00:00,4712.73,timeout,17.26000000000022,pattern
-1,2026-03-19 11:46:00+00:00,4662.76,4692.76,4622.76,2026-03-19 12:01:00+00:00,0,0,0.623515248298645,0.376484751701355,40.0,30.0,15,downtrend_retrace,2026-03-19 12:01:00+00:00,4643.28,timeout,19.480000000000473,pattern
-1,2026-03-19 12:02:00+00:00,4642.56,4672.56,4484.73,2026-03-19 13:30:00+00:00,45,0,0.7204098701477051,0.2795901298522949,40.0,30.0,15,downtrend_retrace,2026-03-19 13:30:00+00:00,4570.04,timeout,72.52000000000044,pattern
1,2026-03-19 17:35:00+00:00,4606.62,4591.62,4626.62,2026-03-19 17:53:00+00:00,3,0,0.5899356603622437,0.5899356603622437,20.0,15.0,15,uptrend_retrace,2026-03-19 17:52:00+00:00,4626.62,target_hit,20.0,pattern
1,2026-03-19 19:16:00+00:00,4654.93,4639.93,4678.15,2026-03-19 19:39:00+00:00,9,0,0.878232479095459,0.878232479095459,20.0,15.0,15,uptrend_retrace,2026-03-19 19:25:00+00:00,4639.93,stop_loss,-15.0,pattern
1,2026-03-19 19:26:00+00:00,4639.01,4624.01,4676.34,2026-03-19 20:29:00+00:00,24,0,0.6003480553627014,0.6003480553627014,20.0,15.0,15,reversal_fvg_long,2026-03-19 20:29:00+00:00,4657.23,timeout,18.219999999999345,pattern
1,2026-03-19 20:31:00+00:00,4658.49,4643.49,4681.75,2026-03-19 21:07:00+00:00,10,0,0.6508636474609375,0.6508636474609375,20.0,15.0,15,reversal_fvg_long,2026-03-19 22:01:00+00:00,4657.42,timeout,-1.069999999999709,pattern
1,2026-03-20 03:23:00+00:00,4733.42,4718.42,4753.42,2026-03-20 03:38:00+00:00,1,0,0.5686454176902771,0.5686454176902771,20.0,15.0,15,reversal_fvg_long,2026-03-20 03:38:00+00:00,4727.94,timeout,-5.480000000000473,pattern
1,2026-03-20 08:46:00+00:00,4693.66,4678.66,4715.36,2026-03-20 09:14:00+00:00,6,0,0.599471926689148,0.599471926689148,20.0,15.0,15,uptrend_retrace,2026-03-20 09:14:00+00:00,4693.84,timeout,0.18000000000029104,pattern
1,2026-03-20 12:45:00+00:00,4670.57,4655.57,4695.85,2026-03-20 13:20:00+00:00,8,0,0.6031763553619385,0.6031763553619385,20.0,15.0,15,uptrend_retrace,2026-03-20 13:10:00+00:00,4655.57,stop_loss,-15.0,pattern
-1,2026-03-20 14:21:00+00:00,4570.13,4600.13,4519.6,2026-03-20 14:41:00+00:00,2,0,0.6066789627075195,0.39332103729248047,40.0,30.0,15,reversal_fvg_short,2026-03-20 14:41:00+00:00,4572.52,timeout,-2.3900000000003274,pattern
-1,2026-03-20 14:55:00+00:00,4554.76,4584.76,4514.76,2026-03-20 15:10:00+00:00,0,0,0.5891573429107666,0.4108426570892334,40.0,30.0,15,reversal_fvg_short,2026-03-20 15:10:00+00:00,4565.71,timeout,-10.949999999999818,pattern
1,2026-03-20 17:06:00+00:00,4576.1,4561.1,4596.1,2026-03-20 17:21:00+00:00,0,0,0.6407605409622192,0.6407605409622192,20.0,15.0,15,uptrend_retrace,2026-03-20 17:07:00+00:00,4596.1,target_hit,20.0,pattern
1,2026-03-20 17:10:00+00:00,4591.18,4576.18,4611.18,2026-03-20 17:29:00+00:00,4,0,0.6256986856460571,0.6256986856460571,20.0,15.0,15,uptrend_retrace,2026-03-20 17:15:00+00:00,4576.18,stop_loss,-15.0,pattern
1,2026-03-20 17:16:00+00:00,4576.71,4561.71,4598.71,2026-03-20 17:45:00+00:00,11,0,0.5848348736763,0.5848348736763,20.0,15.0,15,uptrend_retrace,2026-03-20 17:32:00+00:00,4561.71,stop_loss,-15.0,pattern
1,2026-03-22 23:12:00+00:00,4491.79,4476.79,4515.81,2026-03-22 23:50:00+00:00,19,0,0.5819025635719299,0.5819025635719299,20.0,15.0,15,uptrend_retrace,2026-03-22 23:36:00+00:00,4476.79,stop_loss,-15.0,pattern
-1,2026-03-22 23:37:00+00:00,4478.33,4508.33,4420.69,2026-03-23 00:14:00+00:00,9,0,0.6121231317520142,0.38787686824798584,40.0,30.0,15,downtrend_retrace,2026-03-23 00:14:00+00:00,4436.98,timeout,41.350000000000364,pattern
-1,2026-03-23 01:01:00+00:00,4344.92,4374.92,4304.92,2026-03-23 01:16:00+00:00,0,0,0.6587439775466919,0.3412560224533081,40.0,30.0,15,downtrend_retrace,2026-03-23 01:04:00+00:00,4374.92,stop_loss,-30.0,pattern
1,2026-03-23 01:05:00+00:00,4377.78,4362.78,4410.38,2026-03-23 01:21:00+00:00,2,0,0.7517052292823792,0.7517052292823792,20.0,15.0,15,uptrend_retrace,2026-03-23 01:08:00+00:00,4410.38,target_hit,32.600000000000364,pattern
1,2026-03-23 01:21:00+00:00,4423.27,4408.27,4443.27,2026-03-23 01:36:00+00:00,1,0,0.6823758482933044,0.6823758482933044,20.0,15.0,15,uptrend_retrace,2026-03-23 01:22:00+00:00,4443.27,target_hit,20.0,pattern
1,2026-03-23 01:25:00+00:00,4432.31,4417.31,4452.31,2026-03-23 01:44:00+00:00,5,0,0.5952159762382507,0.5952159762382507,20.0,15.0,15,uptrend_retrace,2026-03-23 01:30:00+00:00,4417.31,stop_loss,-15.0,pattern
1,2026-03-23 01:35:00+00:00,4442.17,4427.17,4465.62,2026-03-23 02:00:00+00:00,10,0,0.5757684111595154,0.5757684111595154,20.0,15.0,15,uptrend_retrace,2026-03-23 01:46:00+00:00,4427.17,stop_loss,-15.0,pattern
1,2026-03-23 01:47:00+00:00,4428.27,4413.27,4448.27,2026-03-23 02:02:00+00:00,1,0,0.7121021747589111,0.7121021747589111,20.0,15.0,15,uptrend_retrace,2026-03-23 01:48:00+00:00,4413.27,stop_loss,-15.0,pattern
1,2026-03-23 01:49:00+00:00,4418.35,4403.35,4438.35,2026-03-23 02:10:00+00:00,7,0,0.7906087636947632,0.7906087636947632,20.0,15.0,15,uptrend_retrace,2026-03-23 01:56:00+00:00,4403.35,stop_loss,-15.0,pattern
1,2026-03-23 01:58:00+00:00,4391.46,4376.46,4437.65,2026-03-23 02:51:00+00:00,39,0,0.8455497622489929,0.8455497622489929,20.0,15.0,15,uptrend_retrace,2026-03-23 02:37:00+00:00,4376.46,stop_loss,-15.0,pattern
-1,2026-03-23 06:02:00+00:00,4302.55,4332.55,4233.5,2026-03-23 06:41:00+00:00,11,0,0.6295211315155029,0.37047886848449707,40.0,30.0,15,reversal_fvg_short,2026-03-23 06:31:00+00:00,4233.5,target_hit,69.05000000000018,pattern
1,2026-03-23 06:50:00+00:00,4207.35,4192.35,4248.42,2026-03-23 07:15:00+00:00,11,0,0.68062424659729,0.68062424659729,20.0,15.0,15,uptrend_retrace,2026-03-23 07:01:00+00:00,4192.35,stop_loss,-15.0,pattern
-1,2026-03-23 07:02:00+00:00,4191.38,4221.38,4135.63,2026-03-23 07:20:00+00:00,3,0,0.698637068271637,0.30136293172836304,40.0,30.0,15,downtrend_retrace,2026-03-23 07:08:00+00:00,4135.63,target_hit,55.75,pattern
-1,2026-03-23 07:10:00+00:00,4158.44,4188.44,4103.36,2026-03-23 07:27:00+00:00,2,0,0.6298925876617432,0.37010741233825684,40.0,30.0,15,downtrend_retrace,2026-03-23 07:20:00+00:00,4103.36,target_hit,55.07999999999993,pattern
1,2026-03-23 07:25:00+00:00,4130.71,4115.71,4150.71,2026-03-23 07:40:00+00:00,0,0,0.6895959377288818,0.6895959377288818,20.0,15.0,15,uptrend_retrace,2026-03-23 07:25:00+00:00,4115.71,stop_loss,-15.0,pattern
1,2026-03-23 07:29:00+00:00,4137.23,4122.23,4200.42,2026-03-23 07:52:00+00:00,9,0,0.6585692763328552,0.6585692763328552,20.0,15.0,15,uptrend_retrace,2026-03-23 07:38:00+00:00,4200.42,target_hit,63.19000000000051,pattern
1,2026-03-23 07:40:00+00:00,4180.25,4165.25,4208.56,2026-03-23 07:55:00+00:00,1,0,0.7234300971031189,0.7234300971031189,20.0,15.0,15,uptrend_retrace,2026-03-23 07:41:00+00:00,4208.56,target_hit,28.3100000000004,pattern
1,2026-03-23 07:43:00+00:00,4191.04,4176.04,4268.37,2026-03-23 08:46:00+00:00,47,0,0.6932891011238098,0.6932891011238098,20.0,15.0,15,uptrend_retrace,2026-03-23 08:35:00+00:00,4268.37,target_hit,77.32999999999993,pattern
1,2026-03-23 08:36:00+00:00,4256.02,4241.02,4276.02,2026-03-23 08:52:00+00:00,2,0,0.730165958404541,0.730165958404541,20.0,15.0,15,uptrend_retrace,2026-03-23 08:38:00+00:00,4241.02,stop_loss,-15.0,pattern
1,2026-03-23 08:39:00+00:00,4241.58,4226.58,4277.98,2026-03-23 09:05:00+00:00,11,0,0.8211284279823303,0.8211284279823303,20.0,15.0,15,uptrend_retrace,2026-03-23 08:51:00+00:00,4226.58,stop_loss,-15.0,pattern
1,2026-03-23 08:52:00+00:00,4232.84,4217.84,4283.21,2026-03-23 09:28:00+00:00,22,0,0.8947001099586487,0.8947001099586487,20.0,15.0,15,uptrend_retrace,2026-03-23 09:16:00+00:00,4283.21,target_hit,50.36999999999989,pattern
1,2026-03-23 10:39:00+00:00,4249.71,4234.71,4280.23,2026-03-23 11:02:00+00:00,5,0,0.6846223473548889,0.6846223473548889,20.0,15.0,15,uptrend_retrace,2026-03-23 10:50:00+00:00,4280.23,target_hit,30.519999999999527,pattern
1,2026-03-23 12:01:00+00:00,4366.46,4351.46,4386.46,2026-03-23 12:17:00+00:00,2,0,0.561528742313385,0.561528742313385,20.0,15.0,15,uptrend_retrace,2026-03-23 12:03:00+00:00,4351.46,stop_loss,-15.0,pattern
1,2026-03-23 12:04:00+00:00,4361.25,4346.25,4381.25,2026-03-23 12:19:00+00:00,1,0,0.5823858380317688,0.5823858380317688,20.0,15.0,15,uptrend_retrace,2026-03-23 12:05:00+00:00,4346.25,stop_loss,-15.0,pattern
1,2026-03-23 12:06:00+00:00,4345.16,4330.16,4375.04,2026-03-23 12:23:00+00:00,3,0,0.6951069831848145,0.6951069831848145,20.0,15.0,15,uptrend_retrace,2026-03-23 12:10:00+00:00,4375.04,target_hit,29.88000000000011,pattern
1,2026-03-23 12:15:00+00:00,4353.58,4338.58,4385.64,2026-03-23 12:30:00+00:00,1,0,0.6254911422729492,0.6254911422729492,20.0,15.0,15,uptrend_retrace,2026-03-23 12:17:00+00:00,4385.64,target_hit,32.0600000000004,pattern
1,2026-03-23 12:18:00+00:00,4391.18,4376.18,4425.02,2026-03-23 12:44:00+00:00,12,0,0.5702918171882629,0.5702918171882629,20.0,15.0,15,uptrend_retrace,2026-03-23 12:30:00+00:00,4376.18,stop_loss,-15.0,pattern
1,2026-03-23 12:31:00+00:00,4382.87,4367.87,4469.06,2026-03-23 13:01:00+00:00,14,0,0.852935791015625,0.852935791015625,20.0,15.0,15,uptrend_retrace,2026-03-23 12:50:00+00:00,4469.06,target_hit,86.19000000000051,pattern
1,2026-03-23 16:02:00+00:00,4374.71,4359.71,4395.4,2026-03-23 16:18:00+00:00,2,0,0.5887009501457214,0.5887009501457214,20.0,15.0,15,uptrend_retrace,2026-03-23 16:05:00+00:00,4359.71,stop_loss,-15.0,pattern
1,2026-03-23 16:07:00+00:00,4370.73,4355.73,4406.57,2026-03-23 16:27:00+00:00,2,0,0.762340784072876,0.762340784072876,20.0,15.0,15,uptrend_retrace,2026-03-23 16:25:00+00:00,4355.73,stop_loss,-15.0,pattern
1,2026-03-23 16:41:00+00:00,4380.98,4365.98,4406.77,2026-03-23 17:11:00+00:00,5,0,0.5740393996238708,0.5740393996238708,20.0,15.0,15,uptrend_retrace,2026-03-23 17:11:00+00:00,4399.08,timeout,18.100000000000364,pattern
1,2026-03-23 18:22:00+00:00,4416.44,4401.44,4456.48,2026-03-23 18:48:00+00:00,11,0,0.5574588179588318,0.5574588179588318,20.0,15.0,15,uptrend_retrace,2026-03-23 18:41:00+00:00,4456.48,target_hit,40.039999999999964,pattern
1,2026-03-23 20:01:00+00:00,4385.85,4370.85,4433.28,2026-03-23 20:59:00+00:00,36,0,0.7185506820678711,0.7185506820678711,20.0,15.0,15,uptrend_retrace,2026-03-23 20:59:00+00:00,4408.0,timeout,22.149999999999636,pattern
1,2026-03-24 01:01:00+00:00,4362.46,4347.46,4392.7,2026-03-24 01:21:00+00:00,3,0,0.8406223058700562,0.8406223058700562,20.0,15.0,15,uptrend_retrace,2026-03-24 01:08:00+00:00,4347.46,stop_loss,-15.0,pattern
-1,2026-03-24 01:09:00+00:00,4347.63,4377.63,4296.37,2026-03-24 01:32:00+00:00,5,0,0.7102793455123901,0.28972065448760986,40.0,30.0,15,reversal_fvg_short,2026-03-24 01:32:00+00:00,4356.71,timeout,-9.079999999999927,pattern
1,2026-03-24 01:35:00+00:00,4360.54,4345.54,4383.18,2026-03-24 01:51:00+00:00,2,0,0.7166727781295776,0.7166727781295776,20.0,15.0,15,uptrend_retrace,2026-03-24 01:41:00+00:00,4345.54,stop_loss,-15.0,pattern
-1,2026-03-24 01:43:00+00:00,4329.65,4359.65,4272.97,2026-03-24 02:35:00+00:00,16,0,0.8764613270759583,0.12353867292404175,40.0,30.0,15,downtrend_retrace,2026-03-24 02:30:00+00:00,4359.65,stop_loss,-30.0,pattern
1,2026-03-24 02:51:00+00:00,4356.47,4341.47,4385.2,2026-03-24 03:50:00+00:00,26,0,0.6284494400024414,0.6284494400024414,20.0,15.0,15,uptrend_retrace,2026-03-24 03:36:00+00:00,4341.47,stop_loss,-15.0,pattern
1,2026-03-24 03:38:00+00:00,4339.54,4324.54,4369.2,2026-03-24 04:12:00+00:00,18,0,0.6413605213165283,0.6413605213165283,20.0,15.0,15,uptrend_retrace,2026-03-24 04:12:00+00:00,4348.89,timeout,9.350000000000364,pattern
1,2026-03-24 04:13:00+00:00,4349.36,4334.36,4369.36,2026-03-24 04:32:00+00:00,3,0,0.5647726655006409,0.5647726655006409,20.0,15.0,15,uptrend_retrace,2026-03-24 04:19:00+00:00,4334.36,stop_loss,-15.0,pattern
1,2026-03-24 05:57:00+00:00,4351.06,4336.06,4388.95,2026-03-24 06:31:00+00:00,14,0,0.5805791020393372,0.5805791020393372,20.0,15.0,15,uptrend_retrace,2026-03-24 06:22:00+00:00,4388.95,target_hit,37.88999999999942,pattern
1,2026-03-24 06:39:00+00:00,4386.56,4371.56,4406.56,2026-03-24 07:03:00+00:00,2,0,0.5680524706840515,0.5680524706840515,20.0,15.0,15,uptrend_retrace,2026-03-24 07:00:00+00:00,4406.56,target_hit,20.0,pattern
1,2026-03-24 07:43:00+00:00,4401.4,4386.4,4428.9,2026-03-24 08:02:00+00:00,5,0,0.6087266206741333,0.6087266206741333,20.0,15.0,15,uptrend_retrace,2026-03-24 07:52:00+00:00,4428.9,target_hit,27.5,pattern
1,2026-03-24 08:03:00+00:00,4415.48,4400.48,4437.6,2026-03-24 08:31:00+00:00,12,0,0.5850583910942078,0.5850583910942078,20.0,15.0,15,uptrend_retrace,2026-03-24 08:20:00+00:00,4400.48,stop_loss,-15.0,pattern
1,2026-03-24 08:22:00+00:00,4397.81,4382.81,4423.75,2026-03-24 08:55:00+00:00,17,0,0.5607306361198425,0.5607306361198425,20.0,15.0,15,uptrend_retrace,2026-03-24 08:55:00+00:00,4407.96,timeout,10.149999999999636,pattern
1,2026-03-24 11:23:00+00:00,4417.48,4402.48,4447.57,2026-03-24 12:03:00+00:00,19,0,0.5533633232116699,0.5533633232116699,20.0,15.0,15,uptrend_retrace,2026-03-24 11:53:00+00:00,4402.48,stop_loss,-15.0,pattern
-1,2026-03-24 11:57:00+00:00,4402.87,4432.87,4362.87,2026-03-24 12:12:00+00:00,1,0,0.5859678387641907,0.4140321612358093,40.0,30.0,15,downtrend_retrace,2026-03-24 12:12:00+00:00,4416.48,timeout,-13.609999999999673,pattern
-1,2026-03-24 13:01:00+00:00,4373.33,4403.33,4315.01,2026-03-24 14:01:00+00:00,19,0,0.5712595582008362,0.4287404417991638,40.0,30.0,15,reversal_fvg_short,2026-03-24 14:01:00+00:00,4385.15,timeout,-11.819999999999709,pattern
1,2026-03-24 15:18:00+00:00,4407.87,4392.87,4443.46,2026-03-24 16:02:00+00:00,16,0,0.588108479976654,0.588108479976654,20.0,15.0,15,uptrend_retrace,2026-03-24 16:02:00+00:00,4407.93,timeout,0.06000000000040018,pattern
1,2026-03-24 20:39:00+00:00,4470.79,4455.79,4492.3,2026-03-24 20:55:00+00:00,2,0,0.6198365688323975,0.6198365688323975,20.0,15.0,15,uptrend_retrace,2026-03-24 20:41:00+00:00,4455.79,stop_loss,-15.0,pattern
1,2026-03-24 20:43:00+00:00,4453.45,4438.45,4501.02,2026-03-24 21:14:00+00:00,17,0,0.5928179621696472,0.5928179621696472,20.0,15.0,15,reversal_fvg_long,2026-03-24 22:01:00+00:00,4474.73,timeout,21.279999999999745,pattern
1,2026-03-24 23:42:00+00:00,4535.9,4520.9,4589.62,2026-03-25 00:59:00+00:00,42,0,0.7652285099029541,0.7652285099029541,20.0,15.0,15,reversal_fvg_long,2026-03-25 00:59:00+00:00,4562.73,timeout,26.829999999999927,pattern
1,2026-03-25 01:07:00+00:00,4568.65,4553.65,4610.69,2026-03-25 01:59:00+00:00,34,0,0.6316801905632019,0.6316801905632019,20.0,15.0,15,reversal_fvg_long,2026-03-25 01:59:00+00:00,4595.08,timeout,26.43000000000029,pattern
1,2026-03-25 11:31:00+00:00,4584.13,4569.13,4604.13,2026-03-25 11:47:00+00:00,2,0,0.642524778842926,0.642524778842926,20.0,15.0,15,reversal_fvg_long,2026-03-25 11:47:00+00:00,4573.14,timeout,-10.989999999999782,pattern
1,2026-03-25 19:54:00+00:00,4519.38,4504.38,4539.39,2026-03-25 20:10:00+00:00,2,0,0.6225817799568176,0.6225817799568176,20.0,15.0,15,uptrend_retrace,2026-03-25 20:01:00+00:00,4539.39,target_hit,20.01000000000022,pattern
-1,2026-03-25 23:40:00+00:00,4493.98,4523.98,4453.98,2026-03-25 23:58:00+00:00,3,0,0.5841663479804993,0.41583365201950073,40.0,30.0,15,downtrend_retrace,2026-03-25 23:58:00+00:00,4497.81,timeout,-3.8300000000008367,pattern
1,2026-03-26 00:58:00+00:00,4534.12,4519.12,4561.96,2026-03-26 01:29:00+00:00,17,0,0.591776430606842,0.591776430606842,20.0,15.0,15,reversal_fvg_long,2026-03-26 01:29:00+00:00,4534.29,timeout,0.17000000000007276,pattern
-1,2026-03-26 08:19:00+00:00,4438.22,4468.22,4373.38,2026-03-26 09:07:00+00:00,33,0,0.5576282739639282,0.4423717260360718,40.0,30.0,15,downtrend_retrace,2026-03-26 09:07:00+00:00,4427.33,timeout,10.890000000000327,pattern
-1,2026-03-26 11:51:00+00:00,4421.04,4451.04,4381.04,2026-03-26 12:22:00+00:00,4,0,0.5812429189682007,0.4187570810317993,40.0,30.0,15,downtrend_retrace,2026-03-26 12:22:00+00:00,4440.44,timeout,-19.399999999999636,pattern
1,2026-03-26 20:12:00+00:00,4386.52,4371.52,4406.52,2026-03-26 20:27:00+00:00,0,0,0.6342859268188477,0.6342859268188477,20.0,15.0,15,uptrend_retrace,2026-03-26 20:13:00+00:00,4406.52,target_hit,20.0,pattern
1,2026-03-26 20:25:00+00:00,4400.34,4385.34,4439.88,2026-03-26 21:04:00+00:00,24,0,0.623839259147644,0.623839259147644,20.0,15.0,15,uptrend_retrace,2026-03-26 20:51:00+00:00,4385.34,stop_loss,-15.0,pattern
1,2026-03-26 22:58:00+00:00,4407.85,4392.85,4427.85,2026-03-26 23:13:00+00:00,1,0,0.6652539372444153,0.6652539372444153,20.0,15.0,15,uptrend_retrace,2026-03-26 23:08:00+00:00,4392.85,stop_loss,-15.0,pattern
1,2026-03-27 02:04:00+00:00,4431.32,4416.32,4456.87,2026-03-27 02:26:00+00:00,5,0,0.6262703537940979,0.6262703537940979,20.0,15.0,15,reversal_fvg_long,2026-03-27 02:26:00+00:00,4427.81,timeout,-3.509999999999309,pattern
1,2026-03-27 14:55:00+00:00,4489.18,4474.18,4532.73,2026-03-27 15:23:00+00:00,6,0,0.6039762496948242,0.6039762496948242,20.0,15.0,15,reversal_fvg_long,2026-03-27 15:14:00+00:00,4532.73,target_hit,43.54999999999927,pattern
1,2026-03-27 15:16:00+00:00,4525.64,4510.64,4547.25,2026-03-27 15:32:00+00:00,2,0,0.6083848476409912,0.6083848476409912,20.0,15.0,15,reversal_fvg_long,2026-03-27 15:21:00+00:00,4547.25,target_hit,21.609999999999673,pattern
1,2026-03-27 15:30:00+00:00,4543.68,4528.68,4565.27,2026-03-27 15:52:00+00:00,5,0,0.6005826592445374,0.6005826592445374,20.0,15.0,15,uptrend_retrace,2026-03-27 15:41:00+00:00,4528.68,stop_loss,-15.0,pattern
1,2026-03-27 17:17:00+00:00,4502.37,4487.37,4522.37,2026-03-27 17:41:00+00:00,10,0,0.7348839640617371,0.7348839640617371,20.0,15.0,15,uptrend_retrace,2026-03-27 17:27:00+00:00,4487.37,stop_loss,-15.0,pattern
1,2026-03-27 17:28:00+00:00,4488.05,4473.05,4516.7,2026-03-27 18:05:00+00:00,19,0,0.7411635518074036,0.7411635518074036,20.0,15.0,15,uptrend_retrace,2026-03-27 18:05:00+00:00,4493.82,timeout,5.769999999999527,pattern
1,2026-03-29 22:25:00+00:00,4507.04,4492.04,4528.44,2026-03-29 22:53:00+00:00,3,0,0.5696272850036621,0.5696272850036621,20.0,15.0,15,uptrend_retrace,2026-03-29 22:44:00+00:00,4492.04,stop_loss,-15.0,pattern
-1,2026-03-29 23:33:00+00:00,4460.58,4490.58,4386.04,2026-03-30 01:27:00+00:00,29,0,0.7657451629638672,0.2342548370361328,40.0,30.0,30,downtrend_retrace,2026-03-30 01:27:00+00:00,4454.23,timeout,6.350000000000364,pattern
1,2026-03-30 01:28:00+00:00,4454.47,4439.47,4486.4,2026-03-30 02:10:00+00:00,6,0,0.68204265832901,0.68204265832901,20.0,15.0,15,uptrend_retrace,2026-03-30 02:10:00+00:00,4469.83,timeout,15.359999999999673,pattern
1,2026-03-31 01:15:00+00:00,4544.63,4529.63,4617.88,2026-03-31 01:55:00+00:00,19,0,0.6668290495872498,0.6668290495872498,20.0,15.0,15,reversal_fvg_long,2026-03-31 01:43:00+00:00,4617.88,target_hit,73.25,pattern
1,2026-03-31 01:46:00+00:00,4611.52,4596.52,4631.52,2026-03-31 02:01:00+00:00,0,0,0.6789183616638184,0.6789183616638184,20.0,15.0,15,reversal_fvg_long,2026-03-31 01:50:00+00:00,4596.52,stop_loss,-15.0,pattern
1,2026-03-31 01:53:00+00:00,4610.64,4595.64,4631.54,2026-03-31 02:15:00+00:00,5,0,0.5795578956604004,0.5795578956604004,20.0,15.0,15,uptrend_retrace,2026-03-31 02:01:00+00:00,4595.64,stop_loss,-15.0,pattern
1,2026-03-31 02:02:00+00:00,4595.75,4580.75,4617.46,2026-03-31 02:24:00+00:00,6,0,0.6211080551147461,0.6211080551147461,20.0,15.0,15,uptrend_retrace,2026-03-31 02:24:00+00:00,4584.98,timeout,-10.770000000000437,pattern
1,2026-03-31 14:17:00+00:00,4609.61,4594.61,4640.27,2026-03-31 14:47:00+00:00,15,0,0.6394093632698059,0.6394093632698059,20.0,15.0,15,reversal_fvg_long,2026-03-31 14:47:00+00:00,4606.67,timeout,-2.9399999999996,pattern
1,2026-03-31 15:06:00+00:00,4616.14,4601.14,4640.0,2026-03-31 15:37:00+00:00,10,0,0.6324177980422974,0.6324177980422974,20.0,15.0,15,uptrend_retrace,2026-03-31 15:37:00+00:00,4616.59,timeout,0.4499999999998181,pattern
1,2026-04-01 00:25:00+00:00,4714.88,4699.88,4741.71,2026-04-01 00:48:00+00:00,7,0,0.6013839840888977,0.6013839840888977,20.0,15.0,15,reversal_fvg_long,2026-04-01 00:37:00+00:00,4699.88,stop_loss,-15.0,pattern
1,2026-04-01 01:07:00+00:00,4691.67,4676.67,4720.51,2026-04-01 01:37:00+00:00,5,0,0.7066980600357056,0.7066980600357056,20.0,15.0,15,uptrend_retrace,2026-04-01 01:37:00+00:00,4697.23,timeout,5.559999999999491,pattern
1,2026-04-01 06:49:00+00:00,4727.67,4712.67,4747.67,2026-04-01 07:04:00+00:00,1,0,0.5512863993644714,0.5512863993644714,20.0,15.0,15,reversal_fvg_long,2026-04-01 07:04:00+00:00,4722.5,timeout,-5.170000000000073,pattern
1,2026-04-01 11:46:00+00:00,4759.45,4744.45,4779.45,2026-04-01 12:01:00+00:00,1,0,0.6362259387969971,0.6362259387969971,20.0,15.0,15,reversal_fvg_long,2026-04-01 12:01:00+00:00,4752.4,timeout,-7.050000000000182,pattern
-1,2026-04-02 01:18:00+00:00,4730.08,4760.08,4657.33,2026-04-02 01:59:00+00:00,4,0,0.8842372298240662,0.11576277017593384,40.0,30.0,30,downtrend_retrace,2026-04-02 01:32:00+00:00,4657.33,target_hit,72.75,pattern
-1,2026-04-02 01:34:00+00:00,4663.28,4693.28,4623.28,2026-04-02 01:50:00+00:00,1,0,0.6213258504867554,0.37867414951324463,40.0,30.0,15,downtrend_retrace,2026-04-02 01:36:00+00:00,4693.28,stop_loss,-30.0,pattern
1,2026-04-02 01:37:00+00:00,4686.19,4671.19,4730.45,2026-04-02 02:45:00+00:00,41,0,0.7813326716423035,0.7813326716423035,20.0,15.0,15,uptrend_retrace,2026-04-02 02:32:00+00:00,4671.19,stop_loss,-15.0,pattern
