side,entry_time,entry_price,stop,target,timeout,exit_time,exit_price,exit_reason,pnl
up,2025-11-28 06:46:00+00:00,4187.7,4172.7,4218.31,2025-11-28 07:48:00+00:00,2025-11-28 07:48:00+00:00,4177.91,Timeout,-9.789999999999964
down,2025-11-28 07:55:00+00:00,4176.2,4191.2,4129.69,2025-11-28 13:02:00+00:00,2025-11-28 12:05:00+00:00,4170.67,Reverse,5.529999999999745
up,2025-11-28 12:06:00+00:00,4173.43,4158.43,4203.43,2025-11-28 13:08:00+00:00,2025-11-28 12:11:00+00:00,4173.38,Reverse,-0.0500000000001819
down,2025-11-28 12:12:00+00:00,4171.01,4186.01,4141.01,2025-11-28 14:50:00+00:00,2025-11-28 14:00:00+00:00,4186.01,Stop,-15.0
down,2025-11-28 14:04:00+00:00,4184.2,4199.2,4154.2,2025-11-28 15:22:00+00:00,2025-11-28 14:23:00+00:00,4199.2,Stop,-15.0
down,2025-11-28 14:24:00+00:00,4198.52,4213.52,4165.48,2025-11-28 15:45:00+00:00,2025-11-28 14:47:00+00:00,4198.29,Reverse,0.23000000000047294
up,2025-11-28 14:48:00+00:00,4198.45,4183.45,4232.34,2025-11-28 15:53:00+00:00,2025-11-28 14:54:00+00:00,4198.32,Reverse,-0.13000000000010914
down,2025-11-28 14:55:00+00:00,4198.19,4213.19,4168.19,2025-11-28 15:55:00+00:00,2025-11-28 14:57:00+00:00,4197.3,Reverse,0.8899999999994179
up,2025-11-28 14:58:00+00:00,4197.37,4182.37,4227.37,2025-11-28 15:58:00+00:00,2025-11-28 14:59:00+00:00,4198.37,Reverse,1.0
down,2025-11-28 15:00:00+00:00,4198.24,4213.24,4157.21,2025-11-28 16:14:00+00:00,2025-11-28 15:20:00+00:00,4188.35,Reverse,9.889999999999418
up,2025-11-28 15:21:00+00:00,4188.63,4173.63,4223.87,2025-11-28 16:26:00+00:00,2025-11-28 15:30:00+00:00,4198.45,Reverse,9.819999999999709
down,2025-11-28 15:31:00+00:00,4198.18,4213.18,4165.63,2025-11-28 18:08:00+00:00,2025-11-28 17:48:00+00:00,4213.18,Stop,-15.0
up,2025-11-28 18:35:00+00:00,4220.49,4205.49,4252.8,2025-11-28 19:39:00+00:00,2025-11-28 19:39:00+00:00,4220.09,Timeout,-0.3999999999996362
down,2025-11-30 23:08:00+00:00,4219.43,4234.43,4184.99,2025-12-01 01:02:00+00:00,2025-12-01 00:04:00+00:00,4221.52,Reverse,-2.0900000000001455
up,2025-12-01 00:05:00+00:00,4221.76,4206.76,4252.33,2025-12-01 01:05:00+00:00,2025-12-01 00:06:00+00:00,4219.59,Reverse,-2.1700000000000728
down,2025-12-01 00:07:00+00:00,4219.55,4234.55,4189.55,2025-12-01 01:07:00+00:00,2025-12-01 00:08:00+00:00,4222.15,Reverse,-2.5999999999994543
up,2025-12-01 00:09:00+00:00,4222.35,4207.35,4252.35,2025-12-01 01:09:00+00:00,2025-12-01 00:11:00+00:00,4221.18,Reverse,-1.1700000000000728
down,2025-12-01 00:12:00+00:00,4220.92,4235.92,4190.92,2025-12-01 01:12:00+00:00,2025-12-01 00:14:00+00:00,4222.93,Reverse,-2.0100000000002183
up,2025-12-01 00:15:00+00:00,4223.38,4208.38,4257.35,2025-12-01 01:29:00+00:00,2025-12-01 00:30:00+00:00,4229.49,Reverse,6.109999999999673
down,2025-12-01 00:31:00+00:00,4229.08,4244.08,4192.81,2025-12-01 02:16:00+00:00,2025-12-01 01:18:00+00:00,4228.75,Reverse,0.32999999999992724
up,2025-12-01 01:19:00+00:00,4229.02,4214.02,4259.02,2025-12-01 02:19:00+00:00,2025-12-01 01:22:00+00:00,4231.66,Reverse,2.639999999999418
down,2025-12-01 01:23:00+00:00,4231.41,4246.41,4199.97,2025-12-01 02:44:00+00:00,2025-12-01 01:45:00+00:00,4242.54,Reverse,-11.13000000000011
up,2025-12-01 01:46:00+00:00,4242.85,4227.85,4283.19,2025-12-01 02:58:00+00:00,2025-12-01 02:00:00+00:00,4251.82,Reverse,8.969999999999345
down,2025-12-01 02:01:00+00:00,4251.51,4266.51,4205.44,2025-12-01 03:58:00+00:00,2025-12-01 03:58:00+00:00,4239.01,Timeout,12.5
down,2025-12-01 05:04:00+00:00,4240.6,4255.6,4193.42,2025-12-01 06:45:00+00:00,2025-12-01 05:46:00+00:00,4225.92,Reverse,14.680000000000291
up,2025-12-01 05:47:00+00:00,4226.3,4211.3,4256.3,2025-12-01 06:47:00+00:00,2025-12-01 05:47:00+00:00,4227.86,Reverse,1.5599999999994907
down,2025-12-01 05:48:00+00:00,4227.58,4242.58,4197.58,2025-12-01 06:49:00+00:00,2025-12-01 05:51:00+00:00,4229.34,Reverse,-1.7600000000002183
up,2025-12-01 05:52:00+00:00,4229.66,4214.66,4259.66,2025-12-01 06:52:00+00:00,2025-12-01 05:52:00+00:00,4228.98,Reverse,-0.680000000000291
down,2025-12-01 05:53:00+00:00,4228.72,4243.72,4198.72,2025-12-01 06:54:00+00:00,2025-12-01 05:55:00+00:00,4229.3,Reverse,-0.5799999999999272
up,2025-12-01 05:56:00+00:00,4229.72,4214.72,4259.72,2025-12-01 06:56:00+00:00,2025-12-01 05:57:00+00:00,4228.85,Reverse,-0.8699999999998909
down,2025-12-01 05:58:00+00:00,4228.7,4243.7,4198.16,2025-12-01 07:00:00+00:00,2025-12-01 06:02:00+00:00,4232.78,Reverse,-4.079999999999927
up,2025-12-01 06:03:00+00:00,4233.06,4218.06,4263.06,2025-12-01 07:06:00+00:00,2025-12-01 06:13:00+00:00,4233.65,Reverse,0.589999999999236
down,2025-12-01 06:14:00+00:00,4233.31,4248.31,4203.31,2025-12-01 07:14:00+00:00,2025-12-01 06:15:00+00:00,4232.9,Reverse,0.410000000000764
up,2025-12-01 06:16:00+00:00,4233.23,4218.23,4263.23,2025-12-01 07:16:00+00:00,2025-12-01 06:18:00+00:00,4230.48,Reverse,-2.75
down,2025-12-01 06:19:00+00:00,4230.28,4245.28,4196.61,2025-12-01 07:44:00+00:00,2025-12-01 06:47:00+00:00,4239.51,Reverse,-9.230000000000473
up,2025-12-01 06:48:00+00:00,4239.8,4224.8,4269.8,2025-12-01 07:52:00+00:00,2025-12-01 07:27:00+00:00,4240.74,Reverse,0.9399999999995998
down,2025-12-01 07:28:00+00:00,4240.46,4255.46,4210.46,2025-12-01 08:50:00+00:00,2025-12-01 08:50:00+00:00,4241.54,Timeout,-1.0799999999999272
down,2025-12-01 10:49:00+00:00,4254.22,4269.22,4218.55,2025-12-01 13:29:00+00:00,2025-12-01 12:30:00+00:00,4252.02,Reverse,2.199999999999818
up,2025-12-01 12:31:00+00:00,4251.94,4236.94,4282.47,2025-12-01 13:44:00+00:00,2025-12-01 12:47:00+00:00,4250.68,Reverse,-1.2599999999993088
down,2025-12-01 12:48:00+00:00,4250.33,4265.33,4210.29,2025-12-01 15:14:00+00:00,2025-12-01 14:20:00+00:00,4244.53,Reverse,5.800000000000182
up,2025-12-01 14:21:00+00:00,4244.85,4229.85,4276.8,2025-12-01 15:29:00+00:00,2025-12-01 14:30:00+00:00,4245.92,Reverse,1.069999999999709
down,2025-12-01 14:31:00+00:00,4245.86,4260.86,4190.03,2025-12-01 17:13:00+00:00,2025-12-01 16:15:00+00:00,4234.12,Reverse,11.739999999999782
up,2025-12-01 16:16:00+00:00,4234.48,4219.48,4267.14,2025-12-01 17:27:00+00:00,2025-12-01 16:32:00+00:00,4234.11,Reverse,-0.36999999999989086
down,2025-12-01 16:33:00+00:00,4234.03,4249.03,4195.09,2025-12-01 18:55:00+00:00,2025-12-01 18:55:00+00:00,4239.28,Timeout,-5.25
down,2025-12-01 19:48:00+00:00,4236.33,4251.33,4202.03,2025-12-01 22:24:00+00:00,2025-12-01 23:01:00+00:00,4232.32,Timeout,4.010000000000218
down,2025-12-01 23:41:00+00:00,4231.13,4246.13,4194.77,2025-12-02 01:15:00+00:00,2025-12-02 00:16:00+00:00,4226.32,Reverse,4.8100000000004
up,2025-12-02 00:17:00+00:00,4226.61,4211.61,4256.61,2025-12-02 01:19:00+00:00,2025-12-02 00:22:00+00:00,4224.06,Reverse,-2.5499999999992724
down,2025-12-02 00:23:00+00:00,4223.8,4238.8,4193.68,2025-12-02 01:32:00+00:00,2025-12-02 00:33:00+00:00,4225.44,Reverse,-1.639999999999418
up,2025-12-02 00:34:00+00:00,4225.82,4210.82,4255.82,2025-12-02 01:34:00+00:00,2025-12-02 00:35:00+00:00,4225.91,Reverse,0.09000000000014552
down,2025-12-02 00:36:00+00:00,4225.72,4240.72,4194.22,2025-12-02 01:59:00+00:00,2025-12-02 01:08:00+00:00,4214.23,Reverse,11.490000000000691
up,2025-12-02 01:09:00+00:00,4214.34,4199.34,4244.34,2025-12-02 02:09:00+00:00,2025-12-02 01:09:00+00:00,4199.34,Stop,-15.0
up,2025-12-02 01:10:00+00:00,4206.21,4191.21,4236.21,2025-12-02 02:10:00+00:00,2025-12-02 01:15:00+00:00,4207.6,Reverse,1.3900000000003274
down,2025-12-02 01:16:00+00:00,4207.18,4222.18,4177.18,2025-12-02 02:44:00+00:00,2025-12-02 02:01:00+00:00,4217.43,Reverse,-10.25
up,2025-12-02 02:02:00+00:00,4217.78,4202.78,4247.78,2025-12-02 03:03:00+00:00,2025-12-02 02:16:00+00:00,4223.05,Reverse,5.270000000000437
down,2025-12-02 02:17:00+00:00,4222.73,4237.73,4188.63,2025-12-02 03:32:00+00:00,2025-12-02 03:32:00+00:00,4223.96,Timeout,-1.230000000000473
down,2025-12-02 04:19:00+00:00,4218.35,4233.35,4185.59,2025-12-02 05:28:00+00:00,2025-12-02 05:28:00+00:00,4221.89,Timeout,-3.5399999999999636
down,2025-12-02 06:23:00+00:00,4212.35,4227.35,4174.72,2025-12-02 07:44:00+00:00,2025-12-02 07:44:00+00:00,4211.54,Timeout,0.8100000000004002
down,2025-12-02 09:31:00+00:00,4193.64,4208.64,4155.12,2025-12-02 10:44:00+00:00,2025-12-02 09:45:00+00:00,4188.34,Reverse,5.300000000000182
up,2025-12-02 09:46:00+00:00,4188.61,4173.61,4218.61,2025-12-02 10:46:00+00:00,2025-12-02 09:47:00+00:00,4189.42,Reverse,0.8100000000004002
down,2025-12-02 09:48:00+00:00,4189.14,4204.14,4159.14,2025-12-02 10:48:00+00:00,2025-12-02 09:49:00+00:00,4188.69,Reverse,0.4500000000007276
up,2025-12-02 09:50:00+00:00,4188.95,4173.95,4219.17,2025-12-02 10:50:00+00:00,2025-12-02 09:51:00+00:00,4191.75,Reverse,2.800000000000182
down,2025-12-02 09:52:00+00:00,4191.49,4206.49,4161.49,2025-12-02 10:52:00+00:00,2025-12-02 09:54:00+00:00,4192.82,Reverse,-1.3299999999999272
up,2025-12-02 09:55:00+00:00,4193.13,4178.13,4223.51,2025-12-02 10:55:00+00:00,2025-12-02 10:55:00+00:00,4185.89,Timeout,-7.239999999999782
down,2025-12-02 11:03:00+00:00,4185.7,4200.7,4155.7,2025-12-02 12:51:00+00:00,2025-12-02 11:53:00+00:00,4200.7,Stop,-15.0
down,2025-12-02 11:55:00+00:00,4203.72,4218.72,4172.67,2025-12-02 14:42:00+00:00,2025-12-02 13:43:00+00:00,4207.59,Reverse,-3.869999999999891
up,2025-12-02 13:44:00+00:00,4207.94,4192.94,4237.94,2025-12-02 14:44:00+00:00,2025-12-02 13:45:00+00:00,4204.59,Reverse,-3.3499999999994543
down,2025-12-02 13:46:00+00:00,4204.28,4219.28,4174.28,2025-12-02 15:06:00+00:00,2025-12-02 14:07:00+00:00,4219.28,Stop,-15.0
down,2025-12-02 14:08:00+00:00,4219.29,4234.29,4189.29,2025-12-02 15:12:00+00:00,2025-12-02 14:13:00+00:00,4222.94,Reverse,-3.649999999999636
up,2025-12-02 14:14:00+00:00,4223.23,4208.23,4253.23,2025-12-02 15:14:00+00:00,2025-12-02 14:14:00+00:00,4223.58,Reverse,0.3500000000003638
down,2025-12-02 14:15:00+00:00,4223.57,4238.57,4192.89,2025-12-02 15:29:00+00:00,2025-12-02 14:32:00+00:00,4226.47,Reverse,-2.9000000000005457
up,2025-12-02 14:33:00+00:00,4226.59,4211.59,4256.59,2025-12-02 15:33:00+00:00,2025-12-02 14:45:00+00:00,4215.04,Reverse,-11.550000000000182
down,2025-12-02 14:46:00+00:00,4214.92,4229.92,4184.92,2025-12-02 15:55:00+00:00,2025-12-02 14:56:00+00:00,4219.07,Reverse,-4.149999999999636
up,2025-12-02 14:57:00+00:00,4218.91,4203.91,4248.91,2025-12-02 15:57:00+00:00,2025-12-02 15:01:00+00:00,4215.45,Reverse,-3.4600000000000364
down,2025-12-02 15:02:00+00:00,4215.09,4230.09,4138.71,2025-12-02 18:13:00+00:00,2025-12-02 17:16:00+00:00,4189.23,Reverse,25.860000000000582
up,2025-12-02 17:17:00+00:00,4189.37,4174.37,4219.37,2025-12-02 18:17:00+00:00,2025-12-02 18:17:00+00:00,4191.63,Timeout,2.2600000000002183
down,2025-12-02 20:01:00+00:00,4199.37,4214.37,4165.99,2025-12-02 22:02:00+00:00,2025-12-02 23:01:00+00:00,4207.35,Timeout,-7.980000000000473
down,2025-12-02 23:10:00+00:00,4212.45,4227.45,4177.86,2025-12-03 01:14:00+00:00,2025-12-03 00:29:00+00:00,4207.67,Reverse,4.779999999999745
up,2025-12-03 00:30:00+00:00,4207.99,4192.99,4237.99,2025-12-03 01:30:00+00:00,2025-12-03 00:30:00+00:00,4208.25,Reverse,0.2600000000002183
down,2025-12-03 00:31:00+00:00,4208.03,4223.03,4175.83,2025-12-03 02:14:00+00:00,2025-12-03 02:05:00+00:00,4223.03,Stop,-15.0
down,2025-12-03 05:37:00+00:00,4212.24,4227.24,4174.76,2025-12-03 07:14:00+00:00,2025-12-03 06:18:00+00:00,4208.02,Reverse,4.219999999999345
up,2025-12-03 06:19:00+00:00,4208.49,4193.49,4241.79,2025-12-03 07:26:00+00:00,2025-12-03 06:30:00+00:00,4209.59,Reverse,1.1000000000003638
down,2025-12-03 06:31:00+00:00,4209.56,4224.56,4176.08,2025-12-03 07:44:00+00:00,2025-12-03 06:45:00+00:00,4206.2,Reverse,3.360000000000582
up,2025-12-03 06:46:00+00:00,4206.39,4191.39,4236.39,2025-12-03 07:46:00+00:00,2025-12-03 07:46:00+00:00,4204.14,Timeout,-2.25
down,2025-12-03 11:02:00+00:00,4199.43,4214.43,4168.43,2025-12-03 13:43:00+00:00,2025-12-03 12:44:00+00:00,4214.43,Stop,-15.0
down,2025-12-03 12:46:00+00:00,4213.48,4228.48,4181.33,2025-12-03 14:14:00+00:00,2025-12-03 13:21:00+00:00,4220.82,Reverse,-7.3400000000001455
up,2025-12-03 13:22:00+00:00,4221.16,4206.16,4251.16,2025-12-03 14:26:00+00:00,2025-12-03 13:31:00+00:00,4220.48,Reverse,-0.680000000000291
down,2025-12-03 13:32:00+00:00,4220.2,4235.2,4188.28,2025-12-03 14:44:00+00:00,2025-12-03 13:54:00+00:00,4235.2,Stop,-15.0
down,2025-12-03 14:01:00+00:00,4239.56,4254.56,4195.19,2025-12-03 15:07:00+00:00,2025-12-03 14:08:00+00:00,4223.79,Reverse,15.770000000000437
up,2025-12-03 14:09:00+00:00,4224.39,4209.39,4254.39,2025-12-03 15:09:00+00:00,2025-12-03 14:10:00+00:00,4222.15,Reverse,-2.240000000000691
down,2025-12-03 14:11:00+00:00,4221.82,4236.82,4191.82,2025-12-03 15:32:00+00:00,2025-12-03 14:33:00+00:00,4236.82,Stop,-15.0
down,2025-12-03 14:34:00+00:00,4237.28,4252.28,4177.25,2025-12-03 16:19:00+00:00,2025-12-03 15:20:00+00:00,4220.92,Reverse,16.359999999999673
up,2025-12-03 15:21:00+00:00,4221.18,4206.18,4251.18,2025-12-03 16:21:00+00:00,2025-12-03 15:21:00+00:00,4220.73,Reverse,-0.4500000000007276
down,2025-12-03 15:22:00+00:00,4220.39,4235.39,4190.39,2025-12-03 16:22:00+00:00,2025-12-03 15:22:00+00:00,4219.08,Reverse,1.3100000000004002
up,2025-12-03 15:23:00+00:00,4219.23,4204.23,4249.23,2025-12-03 16:23:00+00:00,2025-12-03 15:24:00+00:00,4221.71,Reverse,2.480000000000473
down,2025-12-03 15:25:00+00:00,4221.71,4236.71,4171.18,2025-12-03 20:21:00+00:00,2025-12-03 20:21:00+00:00,4211.65,Timeout,10.0600000000004
down,2025-12-04 01:04:00+00:00,4206.74,4221.74,4176.74,2025-12-04 02:34:00+00:00,2025-12-04 02:09:00+00:00,4203.73,Reverse,3.0100000000002183
up,2025-12-04 02:10:00+00:00,4204.16,4189.16,4235.22,2025-12-04 03:13:00+00:00,2025-12-04 03:02:00+00:00,4189.16,Stop,-15.0
down,2025-12-04 03:07:00+00:00,4194.35,4209.35,4162.59,2025-12-04 05:27:00+00:00,2025-12-04 05:27:00+00:00,4195.59,Timeout,-1.2399999999997817
down,2025-12-04 05:37:00+00:00,4190.97,4205.97,4147.03,2025-12-04 07:14:00+00:00,2025-12-04 06:18:00+00:00,4182.4,Reverse,8.570000000000618
up,2025-12-04 06:19:00+00:00,4182.86,4167.86,4214.81,2025-12-04 07:29:00+00:00,2025-12-04 06:30:00+00:00,4183.78,Reverse,0.9200000000000728
down,2025-12-04 06:31:00+00:00,4183.4,4198.4,4153.4,2025-12-04 07:33:00+00:00,2025-12-04 07:33:00+00:00,4191.07,Timeout,-7.670000000000073
down,2025-12-04 11:12:00+00:00,4204.55,4219.55,4168.71,2025-12-04 12:29:00+00:00,2025-12-04 11:35:00+00:00,4201.44,Reverse,3.110000000000582
up,2025-12-04 11:36:00+00:00,4201.76,4186.76,4231.76,2025-12-04 12:38:00+00:00,2025-12-04 11:48:00+00:00,4198.63,Reverse,-3.130000000000109
down,2025-12-04 11:49:00+00:00,4198.48,4213.48,4165.92,2025-12-04 13:13:00+00:00,2025-12-04 12:20:00+00:00,4197.98,Reverse,0.5
up,2025-12-04 12:21:00+00:00,4198.26,4183.26,4228.26,2025-12-04 13:26:00+00:00,2025-12-04 12:33:00+00:00,4193.15,Reverse,-5.110000000000582
down,2025-12-04 12:34:00+00:00,4192.84,4207.84,4159.65,2025-12-04 13:59:00+00:00,2025-12-04 13:19:00+00:00,4189.48,Reverse,3.360000000000582
up,2025-12-04 13:20:00+00:00,4189.59,4174.59,4221.81,2025-12-04 14:21:00+00:00,2025-12-04 13:30:00+00:00,4191.34,Reverse,1.75
down,2025-12-04 13:31:00+00:00,4191.07,4206.07,4158.89,2025-12-04 15:08:00+00:00,2025-12-04 14:09:00+00:00,4206.07,Stop,-15.0
down,2025-12-04 14:10:00+00:00,4205.87,4220.87,4163.12,2025-12-04 16:20:00+00:00,2025-12-04 15:23:00+00:00,4204.67,Reverse,1.199999999999818
up,2025-12-04 15:24:00+00:00,4204.9,4189.9,4234.9,2025-12-04 16:24:00+00:00,2025-12-04 15:24:00+00:00,4205.11,Reverse,0.21000000000003638
down,2025-12-04 15:25:00+00:00,4205.02,4220.02,4172.35,2025-12-04 17:14:00+00:00,2025-12-04 16:15:00+00:00,4211.4,Reverse,-6.3799999999992
up,2025-12-04 16:16:00+00:00,4211.45,4196.45,4248.05,2025-12-04 17:17:00+00:00,2025-12-04 17:17:00+00:00,4211.28,Timeout,-0.17000000000007276
down,2025-12-04 19:15:00+00:00,4203.76,4218.76,4173.76,2025-12-04 20:42:00+00:00,2025-12-04 20:42:00+00:00,4206.61,Timeout,-2.8499999999994543
down,2025-12-05 00:04:00+00:00,4206.88,4221.88,4176.36,2025-12-05 01:09:00+00:00,2025-12-05 00:10:00+00:00,4208.51,Reverse,-1.6300000000001091
up,2025-12-05 00:11:00+00:00,4208.78,4193.78,4238.78,2025-12-05 01:11:00+00:00,2025-12-05 00:11:00+00:00,4209.08,Reverse,0.3000000000001819
down,2025-12-05 00:12:00+00:00,4208.97,4223.97,4178.97,2025-12-05 01:12:00+00:00,2025-12-05 00:13:00+00:00,4208.44,Reverse,0.5300000000006548
up,2025-12-05 00:14:00+00:00,4208.76,4193.76,4240.43,2025-12-05 01:25:00+00:00,2025-12-05 00:30:00+00:00,4203.65,Reverse,-5.110000000000582
down,2025-12-05 00:31:00+00:00,4203.24,4218.24,4173.07,2025-12-05 01:49:00+00:00,2025-12-05 01:49:00+00:00,4202.67,Timeout,0.569999999999709
down,2025-12-05 06:26:00+00:00,4227.62,4242.62,4197.04,2025-12-05 07:37:00+00:00,2025-12-05 07:37:00+00:00,4227.29,Timeout,0.32999999999992724
down,2025-12-05 11:35:00+00:00,4222.08,4237.08,4191.65,2025-12-05 12:43:00+00:00,2025-12-05 11:45:00+00:00,4222.31,Reverse,-0.23000000000047294
up,2025-12-05 11:46:00+00:00,4222.35,4207.35,4252.7,2025-12-05 12:49:00+00:00,2025-12-05 12:01:00+00:00,4224.23,Reverse,1.8799999999991996
down,2025-12-05 12:02:00+00:00,4224.03,4239.03,4194.03,2025-12-05 13:14:00+00:00,2025-12-05 12:15:00+00:00,4226.04,Reverse,-2.0100000000002183
up,2025-12-05 12:16:00+00:00,4226.41,4211.41,4256.41,2025-12-05 13:16:00+00:00,2025-12-05 12:30:00+00:00,4224.75,Reverse,-1.6599999999998545
down,2025-12-05 12:31:00+00:00,4224.51,4239.51,4193.03,2025-12-05 14:10:00+00:00,2025-12-05 13:11:00+00:00,4226.69,Reverse,-2.1799999999993815
up,2025-12-05 13:12:00+00:00,4226.97,4211.97,4256.97,2025-12-05 14:12:00+00:00,2025-12-05 13:12:00+00:00,4227.47,Reverse,0.5
down,2025-12-05 13:13:00+00:00,4227.37,4242.37,4196.04,2025-12-05 14:50:00+00:00,2025-12-05 13:51:00+00:00,4233.55,Reverse,-6.180000000000291
up,2025-12-05 13:52:00+00:00,4233.8,4218.8,4266.6,2025-12-05 14:56:00+00:00,2025-12-05 13:57:00+00:00,4237.08,Reverse,3.2799999999997453
down,2025-12-05 13:58:00+00:00,4237.06,4252.06,4200.03,2025-12-05 16:14:00+00:00,2025-12-05 15:15:00+00:00,4238.73,Reverse,-1.6699999999991633
up,2025-12-05 15:16:00+00:00,4239.02,4224.02,4277.84,2025-12-05 16:25:00+00:00,2025-12-05 15:26:00+00:00,4246.08,Reverse,7.059999999999491
down,2025-12-05 15:27:00+00:00,4245.89,4260.89,4210.85,2025-12-05 16:59:00+00:00,2025-12-05 16:12:00+00:00,4210.85,Target,35.039999999999964
up,2025-12-05 16:22:00+00:00,4205.19,4190.19,4247.61,2025-12-05 17:28:00+00:00,2025-12-05 16:31:00+00:00,4209.58,Reverse,4.390000000000327
down,2025-12-05 16:32:00+00:00,4209.57,4224.57,4178.12,2025-12-05 17:54:00+00:00,2025-12-05 16:55:00+00:00,4215.68,Reverse,-6.110000000000582
up,2025-12-05 16:56:00+00:00,4216.07,4201.07,4246.07,2025-12-05 17:56:00+00:00,2025-12-05 16:56:00+00:00,4217.22,Reverse,1.1500000000005457
down,2025-12-05 16:57:00+00:00,4217.0,4232.0,4181.8,2025-12-05 18:14:00+00:00,2025-12-05 17:15:00+00:00,4214.14,Reverse,2.8599999999996726
up,2025-12-05 17:16:00+00:00,4214.89,4199.89,4247.54,2025-12-05 18:18:00+00:00,2025-12-05 17:33:00+00:00,4216.11,Reverse,1.2199999999993452
down,2025-12-05 17:34:00+00:00,4215.77,4230.77,4177.44,2025-12-05 18:36:00+00:00,2025-12-05 18:36:00+00:00,4212.91,Timeout,2.860000000000582
down,2025-12-05 21:14:00+00:00,4200.18,4215.18,4164.46,2025-12-05 22:44:00+00:00,2025-12-07 23:01:00+00:00,4203.46,Timeout,-3.2799999999997453
down,2025-12-07 23:42:00+00:00,4197.6,4212.6,4167.6,2025-12-08 02:24:00+00:00,2025-12-08 01:26:00+00:00,4209.82,Reverse,-12.219999999999345
up,2025-12-08 01:27:00+00:00,4210.05,4195.05,4240.05,2025-12-08 02:27:00+00:00,2025-12-08 01:29:00+00:00,4208.34,Reverse,-1.7100000000000364
down,2025-12-08 01:30:00+00:00,4207.77,4222.77,4177.77,2025-12-08 02:30:00+00:00,2025-12-08 02:05:00+00:00,4198.62,Reverse,9.150000000000546
up,2025-12-08 02:06:00+00:00,4198.98,4183.98,4230.14,2025-12-08 03:06:00+00:00,2025-12-08 02:42:00+00:00,4208.37,Reverse,9.390000000000327
down,2025-12-08 02:43:00+00:00,4208.0,4223.0,4178.0,2025-12-08 03:43:00+00:00,2025-12-08 03:43:00+00:00,4208.25,Timeout,-0.25
down,2025-12-08 05:37:00+00:00,4214.91,4229.91,4183.87,2025-12-08 06:43:00+00:00,2025-12-08 06:43:00+00:00,4217.44,Timeout,-2.5299999999997453
down,2025-12-08 11:30:00+00:00,4209.21,4224.21,4179.21,2025-12-08 13:13:00+00:00,2025-12-08 12:16:00+00:00,4211.15,Reverse,-1.9399999999995998
up,2025-12-08 12:17:00+00:00,4211.47,4196.47,4241.47,2025-12-08 13:17:00+00:00,2025-12-08 12:33:00+00:00,4211.71,Reverse,0.23999999999978172
down,2025-12-08 12:34:00+00:00,4211.33,4226.33,4171.24,2025-12-08 14:50:00+00:00,2025-12-08 13:51:00+00:00,4199.19,Reverse,12.140000000000327
up,2025-12-08 13:52:00+00:00,4199.51,4184.51,4232.33,2025-12-08 14:55:00+00:00,2025-12-08 13:56:00+00:00,4199.22,Reverse,-0.2899999999999636
down,2025-12-08 13:57:00+00:00,4199.0,4214.0,4168.07,2025-12-08 15:43:00+00:00,2025-12-08 14:45:00+00:00,4200.9,Reverse,-1.8999999999996362
up,2025-12-08 14:46:00+00:00,4200.53,4185.53,4234.94,2025-12-08 15:56:00+00:00,2025-12-08 15:01:00+00:00,4191.14,Reverse,-9.389999999999418
down,2025-12-08 15:02:00+00:00,4190.83,4205.83,4148.19,2025-12-08 17:29:00+00:00,2025-12-08 17:29:00+00:00,4192.37,Timeout,-1.5399999999999636
down,2025-12-09 05:35:00+00:00,4181.68,4196.68,4144.54,2025-12-09 07:38:00+00:00,2025-12-09 07:38:00+00:00,4180.68,Timeout,1.0
down,2025-12-09 12:13:00+00:00,4200.85,4215.85,4170.85,2025-12-09 14:14:00+00:00,2025-12-09 13:28:00+00:00,4200.09,Reverse,0.7600000000002183
up,2025-12-09 13:29:00+00:00,4200.47,4185.47,4230.47,2025-12-09 14:29:00+00:00,2025-12-09 13:30:00+00:00,4197.79,Reverse,-2.680000000000291
down,2025-12-09 13:31:00+00:00,4197.52,4212.52,4167.41,2025-12-09 14:48:00+00:00,2025-12-09 13:50:00+00:00,4200.94,Reverse,-3.4199999999991633
up,2025-12-09 13:51:00+00:00,4201.28,4186.28,4231.28,2025-12-09 14:51:00+00:00,2025-12-09 13:55:00+00:00,4202.47,Reverse,1.1900000000005093
down,2025-12-09 13:56:00+00:00,4202.21,4217.21,4167.82,2025-12-09 15:04:00+00:00,2025-12-09 14:06:00+00:00,4197.43,Reverse,4.779999999999745
up,2025-12-09 14:07:00+00:00,4197.82,4182.82,4227.82,2025-12-09 15:07:00+00:00,2025-12-09 14:08:00+00:00,4198.16,Reverse,0.3400000000001455
down,2025-12-09 14:09:00+00:00,4197.85,4212.85,4167.85,2025-12-09 15:09:00+00:00,2025-12-09 14:10:00+00:00,4194.75,Reverse,3.100000000000364
up,2025-12-09 14:11:00+00:00,4195.06,4180.06,4225.06,2025-12-09 15:11:00+00:00,2025-12-09 14:11:00+00:00,4191.3,Reverse,-3.7600000000002183
down,2025-12-09 14:12:00+00:00,4191.08,4206.08,4159.75,2025-12-09 15:43:00+00:00,2025-12-09 14:44:00+00:00,4206.08,Stop,-15.0
down,2025-12-09 14:45:00+00:00,4205.71,4220.71,4163.59,2025-12-09 17:40:00+00:00,2025-12-09 16:44:00+00:00,4220.71,Stop,-15.0
