side,entry_time,entry_price,stop,target,timeout,target_updates,exit_time,exit_price,exit_reason,pnl
down,2026-03-23 12:42:00+00:00,4423.2,4438.2,4393.2,2026-03-23 13:42:00+00:00,0,2026-03-23 12:42:00+00:00,4438.2,Stop,-15.0
down,2026-03-23 12:43:00+00:00,4437.31,4452.31,4407.31,2026-03-23 13:46:00+00:00,0,2026-03-23 12:47:00+00:00,4452.31,Stop,-15.0
down,2026-03-23 12:48:00+00:00,4450.25,4465.25,4420.25,2026-03-23 13:49:00+00:00,0,2026-03-23 12:50:00+00:00,4465.25,Stop,-15.0
down,2026-03-23 12:51:00+00:00,4460.9,4475.9,4430.9,2026-03-23 13:51:00+00:00,0,2026-03-23 12:51:00+00:00,4475.9,Stop,-15.0
down,2026-03-23 12:52:00+00:00,4474.26,4489.26,4437.79,2026-03-23 13:58:00+00:00,2,2026-03-23 12:59:00+00:00,4489.26,Stop,-15.0
down,2026-03-23 13:00:00+00:00,4478.51,4493.51,4377.04,2026-03-23 15:17:00+00:00,10,2026-03-23 14:18:00+00:00,4493.51,Stop,-15.0
down,2026-03-23 14:19:00+00:00,4495.49,4510.49,4458.21,2026-03-23 15:24:00+00:00,2,2026-03-23 14:25:00+00:00,4510.49,Stop,-15.0
down,2026-03-23 14:26:00+00:00,4511.14,4526.14,4444.49,2026-03-23 15:47:00+00:00,7,2026-03-23 14:48:00+00:00,4472.55,Reverse,38.590000000000146
up,2026-03-23 14:49:00+00:00,4472.89,4457.89,4502.89,2026-03-23 15:49:00+00:00,0,2026-03-23 14:49:00+00:00,4479.67,Reverse,6.779999999999745
down,2026-03-23 14:50:00+00:00,4479.21,4494.21,4449.21,2026-03-23 15:50:00+00:00,0,2026-03-23 14:50:00+00:00,4462.16,Reverse,17.050000000000182
up,2026-03-23 14:51:00+00:00,4462.67,4447.67,4500.98,2026-03-23 15:54:00+00:00,2,2026-03-23 14:55:00+00:00,4468.66,Reverse,5.989999999999782
down,2026-03-23 14:56:00+00:00,4468.19,4483.19,4438.19,2026-03-23 15:56:00+00:00,0,2026-03-23 14:57:00+00:00,4468.33,Reverse,-0.14000000000032742
up,2026-03-23 14:58:00+00:00,4468.84,4453.84,4501.83,2026-03-23 16:02:00+00:00,2,2026-03-23 15:03:00+00:00,4474.86,Reverse,6.019999999999527
down,2026-03-23 15:04:00+00:00,4474.94,4489.94,4392.03,2026-03-23 16:36:00+00:00,10,2026-03-23 15:37:00+00:00,4420.92,Reverse,54.01999999999953
up,2026-03-23 15:38:00+00:00,4421.09,4406.09,4451.09,2026-03-23 16:39:00+00:00,0,2026-03-23 15:40:00+00:00,4418.11,Reverse,-2.980000000000473
down,2026-03-23 15:41:00+00:00,4417.92,4432.92,4386.77,2026-03-23 16:42:00+00:00,1,2026-03-23 15:52:00+00:00,4386.77,Target,31.149999999999636
down,2026-03-23 16:29:00+00:00,4361.29,4376.29,4331.29,2026-03-23 17:29:00+00:00,0,2026-03-23 16:29:00+00:00,4354.75,Reverse,6.539999999999964
up,2026-03-23 16:30:00+00:00,4355.03,4340.03,4394.19,2026-03-23 17:30:00+00:00,1,2026-03-23 16:31:00+00:00,4372.99,Reverse,17.960000000000036
down,2026-03-23 16:32:00+00:00,4373.04,4388.04,4341.38,2026-03-23 17:43:00+00:00,1,2026-03-23 16:44:00+00:00,4388.04,Stop,-15.0
down,2026-03-23 16:45:00+00:00,4385.82,4400.82,4344.79,2026-03-23 18:08:00+00:00,2,2026-03-23 17:09:00+00:00,4400.82,Stop,-15.0
down,2026-03-23 17:10:00+00:00,4396.63,4411.63,4359.69,2026-03-23 18:26:00+00:00,3,2026-03-23 17:27:00+00:00,4411.63,Stop,-15.0
down,2026-03-23 17:28:00+00:00,4410.6,4425.6,4373.71,2026-03-23 18:32:00+00:00,1,2026-03-23 17:33:00+00:00,4425.6,Stop,-15.0
down,2026-03-23 17:34:00+00:00,4426.56,4441.56,4377.42,2026-03-23 19:33:00+00:00,8,2026-03-23 18:34:00+00:00,4441.56,Stop,-15.0
down,2026-03-23 18:35:00+00:00,4443.95,4458.95,4412.14,2026-03-23 19:41:00+00:00,1,2026-03-23 18:42:00+00:00,4458.95,Stop,-15.0
down,2026-03-23 18:43:00+00:00,4459.35,4474.35,4369.48,2026-03-23 20:41:00+00:00,21,2026-03-23 19:42:00+00:00,4409.04,Reverse,50.3100000000004
up,2026-03-23 19:43:00+00:00,4409.43,4394.43,4439.43,2026-03-23 20:43:00+00:00,0,2026-03-23 19:43:00+00:00,4408.28,Reverse,-1.1500000000005457
down,2026-03-23 19:44:00+00:00,4407.9,4422.9,4377.9,2026-03-23 20:45:00+00:00,0,2026-03-23 19:46:00+00:00,4422.9,Stop,-15.0
down,2026-03-23 19:47:00+00:00,4426.87,4441.87,4355.16,2026-03-23 21:13:00+00:00,10,2026-03-23 20:14:00+00:00,4403.59,Reverse,23.279999999999745
up,2026-03-23 20:15:00+00:00,4403.92,4388.92,4433.92,2026-03-23 21:15:00+00:00,0,2026-03-23 20:15:00+00:00,4413.43,Reverse,9.510000000000218
down,2026-03-23 20:16:00+00:00,4413.11,4428.11,4375.09,2026-03-23 21:20:00+00:00,4,2026-03-23 20:21:00+00:00,4407.94,Reverse,5.170000000000073
up,2026-03-23 20:22:00+00:00,4408.21,4393.21,4438.72,2026-03-23 21:34:00+00:00,1,2026-03-23 20:35:00+00:00,4396.44,Reverse,-11.770000000000437
down,2026-03-23 20:36:00+00:00,4395.54,4410.54,4365.54,2026-03-23 21:36:00+00:00,0,2026-03-23 20:37:00+00:00,4404.46,Reverse,-8.920000000000073
up,2026-03-23 20:38:00+00:00,4405.33,4390.33,4436.23,2026-03-23 21:39:00+00:00,1,2026-03-23 20:40:00+00:00,4401.97,Reverse,-3.3599999999996726
down,2026-03-23 20:41:00+00:00,4401.02,4416.02,4371.02,2026-03-23 21:45:00+00:00,0,2026-03-23 20:46:00+00:00,4412.77,Reverse,-11.75
up,2026-03-23 20:47:00+00:00,4411.31,4396.31,4443.12,2026-03-23 21:56:00+00:00,1,2026-03-23 20:57:00+00:00,4408.15,Reverse,-3.160000000000764
down,2026-03-23 20:58:00+00:00,4406.72,4421.72,4376.72,2026-03-23 21:59:00+00:00,0,2026-03-23 22:01:00+00:00,4421.72,Stop,-15.0
down,2026-03-23 22:02:00+00:00,4416.09,4431.09,4345.73,2026-03-23 23:51:00+00:00,3,2026-03-23 22:52:00+00:00,4423.43,Reverse,-7.3400000000001455
up,2026-03-23 22:53:00+00:00,4423.7,4408.7,4453.7,2026-03-23 23:53:00+00:00,0,2026-03-23 22:53:00+00:00,4423.26,Reverse,-0.4399999999995998
down,2026-03-23 22:54:00+00:00,4423.54,4438.54,4393.54,2026-03-23 23:54:00+00:00,0,2026-03-23 22:54:00+00:00,4428.97,Reverse,-5.430000000000291
up,2026-03-23 22:55:00+00:00,4430.1,4415.1,4460.1,2026-03-24 00:05:00+00:00,0,2026-03-23 23:06:00+00:00,4430.91,Reverse,0.8099999999994907
down,2026-03-23 23:07:00+00:00,4430.63,4445.63,4400.63,2026-03-24 00:07:00+00:00,0,2026-03-23 23:08:00+00:00,4434.96,Reverse,-4.329999999999927
up,2026-03-23 23:09:00+00:00,4436.06,4421.06,4466.06,2026-03-24 00:12:00+00:00,0,2026-03-23 23:13:00+00:00,4437.98,Reverse,1.9199999999991633
down,2026-03-23 23:14:00+00:00,4436.81,4451.81,4405.54,2026-03-24 00:15:00+00:00,1,2026-03-23 23:16:00+00:00,4440.23,Reverse,-3.4199999999991633
up,2026-03-23 23:17:00+00:00,4441.49,4426.49,4471.49,2026-03-24 00:17:00+00:00,0,2026-03-23 23:17:00+00:00,4445.28,Reverse,3.7899999999999636
down,2026-03-23 23:18:00+00:00,4444.22,4459.22,4414.22,2026-03-24 00:18:00+00:00,0,2026-03-23 23:18:00+00:00,4440.12,Reverse,4.100000000000364
up,2026-03-23 23:19:00+00:00,4440.15,4425.15,4470.15,2026-03-24 00:23:00+00:00,0,2026-03-23 23:24:00+00:00,4444.22,Reverse,4.0700000000006185
down,2026-03-23 23:25:00+00:00,4443.94,4458.94,4413.94,2026-03-24 00:25:00+00:00,0,2026-03-23 23:25:00+00:00,4442.33,Reverse,1.6099999999996726
up,2026-03-23 23:26:00+00:00,4442.64,4427.64,4472.64,2026-03-24 00:26:00+00:00,0,2026-03-23 23:26:00+00:00,4445.65,Reverse,3.009999999999309
down,2026-03-23 23:27:00+00:00,4445.34,4460.34,4415.31,2026-03-24 00:27:00+00:00,1,2026-03-23 23:28:00+00:00,4441.5,Reverse,3.8400000000001455
up,2026-03-23 23:29:00+00:00,4441.7,4426.7,4472.47,2026-03-24 00:32:00+00:00,2,2026-03-23 23:33:00+00:00,4444.47,Reverse,2.7700000000004366
down,2026-03-23 23:34:00+00:00,4444.18,4459.18,4414.18,2026-03-24 00:34:00+00:00,0,2026-03-23 23:34:00+00:00,4443.9,Reverse,0.28000000000065484
up,2026-03-23 23:35:00+00:00,4444.17,4429.17,4474.17,2026-03-24 00:36:00+00:00,0,2026-03-23 23:37:00+00:00,4429.17,Stop,-15.0
up,2026-03-23 23:38:00+00:00,4430.0,4415.0,4473.97,2026-03-24 01:14:00+00:00,9,2026-03-24 00:15:00+00:00,4415.0,Stop,-15.0
up,2026-03-24 00:16:00+00:00,4418.8,4403.8,4448.8,2026-03-24 01:17:00+00:00,0,2026-03-24 00:18:00+00:00,4403.8,Stop,-15.0
up,2026-03-24 00:19:00+00:00,4407.75,4392.75,4441.83,2026-03-24 01:26:00+00:00,1,2026-03-24 00:27:00+00:00,4392.75,Stop,-15.0
up,2026-03-24 00:28:00+00:00,4384.92,4369.92,4414.92,2026-03-24 01:28:00+00:00,0,2026-03-24 00:28:00+00:00,4369.92,Stop,-15.0
up,2026-03-24 00:29:00+00:00,4377.69,4362.69,4416.9,2026-03-24 01:33:00+00:00,3,2026-03-24 00:34:00+00:00,4362.69,Stop,-15.0
up,2026-03-24 00:35:00+00:00,4373.03,4358.03,4406.21,2026-03-24 01:38:00+00:00,1,2026-03-24 00:39:00+00:00,4358.03,Stop,-15.0
up,2026-03-24 00:40:00+00:00,4353.76,4338.76,4383.76,2026-03-24 01:40:00+00:00,0,2026-03-24 00:40:00+00:00,4338.76,Stop,-15.0
up,2026-03-24 00:41:00+00:00,4344.0,4329.0,4413.51,2026-03-24 02:10:00+00:00,8,2026-03-24 01:11:00+00:00,4360.48,Reverse,16.479999999999563
down,2026-03-24 01:12:00+00:00,4359.7,4374.7,4329.7,2026-03-24 02:12:00+00:00,0,2026-03-24 01:12:00+00:00,4351.82,Reverse,7.880000000000109
up,2026-03-24 01:13:00+00:00,4352.81,4337.81,4382.81,2026-03-24 02:13:00+00:00,0,2026-03-24 01:14:00+00:00,4337.81,Stop,-15.0
up,2026-03-24 01:15:00+00:00,4331.84,4316.84,4376.25,2026-03-24 02:19:00+00:00,5,2026-03-24 01:20:00+00:00,4354.34,Reverse,22.5
down,2026-03-24 01:21:00+00:00,4352.96,4367.96,4322.96,2026-03-24 02:24:00+00:00,0,2026-03-24 01:25:00+00:00,4367.96,Stop,-15.0
down,2026-03-24 01:26:00+00:00,4365.54,4380.54,4330.15,2026-03-24 02:28:00+00:00,2,2026-03-24 01:29:00+00:00,4354.44,Reverse,11.100000000000364
up,2026-03-24 01:30:00+00:00,4355.14,4340.14,4385.14,2026-03-24 02:30:00+00:00,0,2026-03-24 01:31:00+00:00,4357.23,Reverse,2.089999999999236
down,2026-03-24 01:32:00+00:00,4355.51,4370.51,4325.51,2026-03-24 02:37:00+00:00,0,2026-03-24 01:38:00+00:00,4355.53,Reverse,-0.019999999999527063
up,2026-03-24 01:39:00+00:00,4356.19,4341.19,4386.19,2026-03-24 02:39:00+00:00,0,2026-03-24 01:40:00+00:00,4350.72,Reverse,-5.469999999999345
down,2026-03-24 01:41:00+00:00,4350.94,4365.94,4299.88,2026-03-24 02:42:00+00:00,2,2026-03-24 01:43:00+00:00,4325.9,Reverse,25.039999999999964
up,2026-03-24 01:44:00+00:00,4327.32,4312.32,4357.32,2026-03-24 02:44:00+00:00,0,2026-03-24 01:44:00+00:00,4322.01,Reverse,-5.309999999999491
down,2026-03-24 01:45:00+00:00,4320.86,4335.86,4290.86,2026-03-24 02:45:00+00:00,0,2026-03-24 01:46:00+00:00,4324.22,Reverse,-3.360000000000582
up,2026-03-24 01:47:00+00:00,4325.15,4310.15,4355.15,2026-03-24 02:47:00+00:00,0,2026-03-24 01:47:00+00:00,4310.15,Stop,-15.0
up,2026-03-24 01:48:00+00:00,4313.38,4298.38,4350.35,2026-03-24 02:49:00+00:00,1,2026-03-24 01:50:00+00:00,4318.92,Reverse,5.539999999999964
down,2026-03-24 01:51:00+00:00,4318.47,4333.47,4288.47,2026-03-24 02:55:00+00:00,0,2026-03-24 01:56:00+00:00,4327.36,Reverse,-8.889999999999418
up,2026-03-24 01:57:00+00:00,4328.45,4313.45,4358.45,2026-03-24 02:57:00+00:00,0,2026-03-24 01:58:00+00:00,4327.17,Reverse,-1.2799999999997453
down,2026-03-24 01:59:00+00:00,4326.32,4341.32,4281.32,2026-03-24 03:14:00+00:00,5,2026-03-24 02:15:00+00:00,4312.31,Reverse,14.009999999999309
up,2026-03-24 02:16:00+00:00,4313.72,4298.72,4343.72,2026-03-24 03:16:00+00:00,0,2026-03-24 02:16:00+00:00,4320.3,Reverse,6.579999999999927
down,2026-03-24 02:17:00+00:00,4319.64,4334.64,4282.11,2026-03-24 03:21:00+00:00,2,2026-03-24 02:22:00+00:00,4334.64,Stop,-15.0
down,2026-03-24 02:23:00+00:00,4348.0,4363.0,4305.69,2026-03-24 03:26:00+00:00,2,2026-03-24 02:27:00+00:00,4334.2,Reverse,13.800000000000182
up,2026-03-24 02:28:00+00:00,4335.09,4320.09,4369.65,2026-03-24 03:28:00+00:00,1,2026-03-24 02:29:00+00:00,4352.57,Reverse,17.479999999999563
down,2026-03-24 02:30:00+00:00,4351.87,4366.87,4320.68,2026-03-24 03:31:00+00:00,1,2026-03-24 02:32:00+00:00,4363.96,Reverse,-12.090000000000146
up,2026-03-24 02:33:00+00:00,4365.66,4350.66,4400.11,2026-03-24 03:36:00+00:00,1,2026-03-24 02:37:00+00:00,4367.6,Reverse,1.9400000000005093
down,2026-03-24 02:38:00+00:00,4366.69,4381.69,4336.69,2026-03-24 03:38:00+00:00,0,2026-03-24 02:38:00+00:00,4362.07,Reverse,4.619999999999891
up,2026-03-24 02:39:00+00:00,4363.03,4348.03,4408.08,2026-03-24 03:49:00+00:00,5,2026-03-24 02:50:00+00:00,4357.14,Reverse,-5.889999999999418
down,2026-03-24 02:51:00+00:00,4355.57,4370.57,4321.07,2026-03-24 04:05:00+00:00,2,2026-03-24 03:06:00+00:00,4359.96,Reverse,-4.390000000000327
up,2026-03-24 03:07:00+00:00,4360.8,4345.8,4396.38,2026-03-24 04:34:00+00:00,2,2026-03-24 03:35:00+00:00,4348.2,Reverse,-12.600000000000364
down,2026-03-24 03:36:00+00:00,4347.36,4362.36,4317.36,2026-03-24 04:36:00+00:00,0,2026-03-24 03:36:00+00:00,4340.83,Reverse,6.529999999999745
up,2026-03-24 03:37:00+00:00,4341.64,4326.64,4371.64,2026-03-24 04:37:00+00:00,0,2026-03-24 03:37:00+00:00,4339.88,Reverse,-1.7600000000002183
down,2026-03-24 03:38:00+00:00,4338.86,4353.86,4308.86,2026-03-24 04:38:00+00:00,0,2026-03-24 03:38:00+00:00,4340.7,Reverse,-1.8400000000001455
up,2026-03-24 03:39:00+00:00,4340.98,4325.98,4370.98,2026-03-24 04:39:00+00:00,0,2026-03-24 03:39:00+00:00,4342.3,Reverse,1.3200000000006185
down,2026-03-24 03:40:00+00:00,4342.03,4357.03,4312.03,2026-03-24 04:40:00+00:00,0,2026-03-24 03:41:00+00:00,4345.13,Reverse,-3.100000000000364
up,2026-03-24 03:42:00+00:00,4345.5,4330.5,4375.5,2026-03-24 04:42:00+00:00,0,2026-03-24 03:43:00+00:00,4338.99,Reverse,-6.510000000000218
down,2026-03-24 03:44:00+00:00,4338.65,4353.65,4308.15,2026-03-24 04:50:00+00:00,1,2026-03-24 03:51:00+00:00,4338.13,Reverse,0.5199999999995271
up,2026-03-24 03:52:00+00:00,4338.47,4323.47,4368.47,2026-03-24 04:52:00+00:00,0,2026-03-24 03:52:00+00:00,4342.29,Reverse,3.819999999999709
down,2026-03-24 03:53:00+00:00,4342.02,4357.02,4309.1,2026-03-24 05:04:00+00:00,2,2026-03-24 04:05:00+00:00,4357.02,Stop,-15.0
down,2026-03-24 04:06:00+00:00,4356.53,4371.53,4315.64,2026-03-24 05:16:00+00:00,5,2026-03-24 04:17:00+00:00,4341.52,Reverse,15.009999999999309
up,2026-03-24 04:18:00+00:00,4341.79,4326.79,4371.79,2026-03-24 05:18:00+00:00,0,2026-03-24 04:19:00+00:00,4330.61,Reverse,-11.180000000000291
down,2026-03-24 04:20:00+00:00,4330.68,4345.68,4300.68,2026-03-24 05:36:00+00:00,0,2026-03-24 04:37:00+00:00,4345.68,Stop,-15.0
down,2026-03-24 04:38:00+00:00,4345.69,4360.69,4291.08,2026-03-24 06:40:00+00:00,9,2026-03-24 05:41:00+00:00,4360.69,Stop,-15.0
down,2026-03-24 05:42:00+00:00,4371.0,4386.0,4315.96,2026-03-24 07:07:00+00:00,7,2026-03-24 06:08:00+00:00,4367.11,Reverse,3.8900000000003274
up,2026-03-24 06:09:00+00:00,4368.51,4353.51,4405.14,2026-03-24 07:10:00+00:00,2,2026-03-24 06:11:00+00:00,4371.37,Reverse,2.8599999999996726
down,2026-03-24 06:12:00+00:00,4370.9,4385.9,4330.33,2026-03-24 07:21:00+00:00,2,2026-03-24 06:22:00+00:00,4385.9,Stop,-15.0
down,2026-03-24 06:23:00+00:00,4389.74,4404.74,4344.52,2026-03-24 07:52:00+00:00,6,2026-03-24 06:53:00+00:00,4385.81,Reverse,3.9299999999993815
up,2026-03-24 06:54:00+00:00,4386.99,4371.99,4416.99,2026-03-24 07:54:00+00:00,0,2026-03-24 06:54:00+00:00,4391.16,Reverse,4.170000000000073
down,2026-03-24 06:55:00+00:00,4390.05,4405.05,4360.05,2026-03-24 07:57:00+00:00,0,2026-03-24 06:58:00+00:00,4405.05,Stop,-15.0
down,2026-03-24 06:59:00+00:00,4400.24,4415.24,4370.24,2026-03-24 08:04:00+00:00,0,2026-03-24 07:05:00+00:00,4415.24,Stop,-15.0
down,2026-03-24 07:06:00+00:00,4413.15,4428.15,4382.33,2026-03-24 08:06:00+00:00,1,2026-03-24 07:07:00+00:00,4409.73,Reverse,3.4200000000000728
up,2026-03-24 07:08:00+00:00,4410.73,4395.73,4445.54,2026-03-24 08:09:00+00:00,2,2026-03-24 07:10:00+00:00,4424.43,Reverse,13.700000000000728
down,2026-03-24 07:11:00+00:00,4423.6,4438.6,4393.6,2026-03-24 08:11:00+00:00,0,2026-03-24 07:11:00+00:00,4422.08,Reverse,1.5200000000004366
up,2026-03-24 07:12:00+00:00,4423.72,4408.72,4453.72,2026-03-24 08:12:00+00:00,0,2026-03-24 07:12:00+00:00,4425.08,Reverse,1.3599999999996726
down,2026-03-24 07:13:00+00:00,4424.17,4439.17,4393.16,2026-03-24 08:15:00+00:00,1,2026-03-24 07:16:00+00:00,4421.87,Reverse,2.300000000000182
up,2026-03-24 07:17:00+00:00,4422.52,4407.52,4452.52,2026-03-24 08:17:00+00:00,0,2026-03-24 07:17:00+00:00,4423.74,Reverse,1.2199999999993452
down,2026-03-24 07:18:00+00:00,4422.83,4437.83,4392.83,2026-03-24 08:19:00+00:00,0,2026-03-24 07:20:00+00:00,4420.43,Reverse,2.399999999999636
up,2026-03-24 07:21:00+00:00,4421.02,4406.02,4451.02,2026-03-24 08:21:00+00:00,0,2026-03-24 07:22:00+00:00,4416.99,Reverse,-4.030000000000655
down,2026-03-24 07:23:00+00:00,4416.16,4431.16,4381.57,2026-03-24 08:25:00+00:00,1,2026-03-24 07:26:00+00:00,4408.91,Reverse,7.25
up,2026-03-24 07:27:00+00:00,4409.68,4394.68,4439.68,2026-03-24 08:27:00+00:00,0,2026-03-24 07:28:00+00:00,4414.86,Reverse,5.1799999999993815
down,2026-03-24 07:29:00+00:00,4413.85,4428.85,4382.46,2026-03-24 08:29:00+00:00,1,2026-03-24 07:30:00+00:00,4407.81,Reverse,6.039999999999964
up,2026-03-24 07:31:00+00:00,4408.64,4393.64,4438.64,2026-03-24 08:31:00+00:00,0,2026-03-24 07:31:00+00:00,4410.3,Reverse,1.6599999999998545
down,2026-03-24 07:32:00+00:00,4409.21,4424.21,4373.28,2026-03-24 08:32:00+00:00,1,2026-03-24 07:33:00+00:00,4409.53,Reverse,-0.31999999999970896
up,2026-03-24 07:34:00+00:00,4410.61,4395.61,4452.24,2026-03-24 08:48:00+00:00,1,2026-03-24 07:49:00+00:00,4423.4,Reverse,12.789999999999964
down,2026-03-24 07:50:00+00:00,4422.22,4437.22,4392.22,2026-03-24 08:53:00+00:00,0,2026-03-24 07:54:00+00:00,4421.16,Reverse,1.0600000000004002
up,2026-03-24 07:55:00+00:00,4422.24,4407.24,4453.44,2026-03-24 08:59:00+00:00,1,2026-03-24 08:00:00+00:00,4407.24,Stop,-15.0
down,2026-03-24 08:01:00+00:00,4408.72,4423.72,4374.94,2026-03-24 09:11:00+00:00,1,2026-03-24 08:12:00+00:00,4417.04,Reverse,-8.319999999999709
up,2026-03-24 08:13:00+00:00,4418.06,4403.06,4448.06,2026-03-24 09:14:00+00:00,0,2026-03-24 08:15:00+00:00,4412.75,Reverse,-5.3100000000004
down,2026-03-24 08:16:00+00:00,4412.12,4427.12,4382.12,2026-03-24 09:16:00+00:00,0,2026-03-24 08:16:00+00:00,4409.7,Reverse,2.4200000000000728
up,2026-03-24 08:17:00+00:00,4410.63,4395.63,4440.63,2026-03-24 09:17:00+00:00,0,2026-03-24 08:18:00+00:00,4404.4,Reverse,-6.230000000000473
down,2026-03-24 08:19:00+00:00,4403.34,4418.34,4362.12,2026-03-24 10:02:00+00:00,3,2026-03-24 09:03:00+00:00,4418.34,Stop,-15.0
down,2026-03-24 09:04:00+00:00,4413.67,4428.67,4367.68,2026-03-24 10:57:00+00:00,8,2026-03-24 09:58:00+00:00,4428.67,Stop,-15.0
down,2026-03-24 09:59:00+00:00,4429.1,4444.1,4387.76,2026-03-24 11:24:00+00:00,3,2026-03-24 10:25:00+00:00,4425.24,Reverse,3.860000000000582
up,2026-03-24 10:26:00+00:00,4425.48,4410.48,4455.48,2026-03-24 11:27:00+00:00,0,2026-03-24 10:28:00+00:00,4424.17,Reverse,-1.3099999999994907
down,2026-03-24 10:29:00+00:00,4423.3,4438.3,4387.85,2026-03-24 11:32:00+00:00,3,2026-03-24 10:33:00+00:00,4419.31,Reverse,3.9899999999997817
up,2026-03-24 10:34:00+00:00,4420.14,4405.14,4450.14,2026-03-24 11:34:00+00:00,0,2026-03-24 10:34:00+00:00,4416.91,Reverse,-3.230000000000473
down,2026-03-24 10:35:00+00:00,4416.16,4431.16,4386.16,2026-03-24 11:35:00+00:00,0,2026-03-24 10:36:00+00:00,4419.75,Reverse,-3.5900000000001455
up,2026-03-24 10:37:00+00:00,4420.72,4405.72,4450.72,2026-03-24 11:37:00+00:00,0,2026-03-24 10:37:00+00:00,4424.02,Reverse,3.300000000000182
down,2026-03-24 10:38:00+00:00,4423.13,4438.13,4393.13,2026-03-24 11:38:00+00:00,0,2026-03-24 10:38:00+00:00,4422.13,Reverse,1.0
up,2026-03-24 10:39:00+00:00,4423.15,4408.15,4453.15,2026-03-24 11:39:00+00:00,0,2026-03-24 10:39:00+00:00,4425.16,Reverse,2.0100000000002183
down,2026-03-24 10:40:00+00:00,4424.38,4439.38,4394.38,2026-03-24 11:40:00+00:00,0,2026-03-24 10:40:00+00:00,4422.87,Reverse,1.5100000000002183
up,2026-03-24 10:41:00+00:00,4423.84,4408.84,4453.84,2026-03-24 11:41:00+00:00,0,2026-03-24 10:41:00+00:00,4423.86,Reverse,0.019999999999527063
down,2026-03-24 10:42:00+00:00,4423.31,4438.31,4393.31,2026-03-24 11:42:00+00:00,0,2026-03-24 10:42:00+00:00,4422.97,Reverse,0.3400000000001455
up,2026-03-24 10:43:00+00:00,4423.83,4408.83,4453.83,2026-03-24 11:43:00+00:00,0,2026-03-24 10:43:00+00:00,4426.46,Reverse,2.630000000000109
down,2026-03-24 10:44:00+00:00,4425.5,4440.5,4395.5,2026-03-24 11:46:00+00:00,0,2026-03-24 10:47:00+00:00,4424.93,Reverse,0.569999999999709
up,2026-03-24 10:48:00+00:00,4425.9,4410.9,4465.64,2026-03-24 11:56:00+00:00,3,2026-03-24 10:57:00+00:00,4440.76,Reverse,14.860000000000582
down,2026-03-24 10:58:00+00:00,4439.73,4454.73,4409.73,2026-03-24 11:58:00+00:00,0,2026-03-24 10:58:00+00:00,4437.4,Reverse,2.3299999999999272
up,2026-03-24 10:59:00+00:00,4437.87,4422.87,4468.93,2026-03-24 11:59:00+00:00,1,2026-03-24 11:00:00+00:00,4442.36,Reverse,4.489999999999782
down,2026-03-24 11:01:00+00:00,4441.34,4456.34,4411.34,2026-03-24 12:01:00+00:00,0,2026-03-24 11:01:00+00:00,4411.34,Target,30.0
up,2026-03-24 11:02:00+00:00,4389.7,4374.7,4458.75,2026-03-24 12:56:00+00:00,8,2026-03-24 11:57:00+00:00,4404.38,Reverse,14.680000000000291
down,2026-03-24 11:58:00+00:00,4402.74,4417.74,4372.74,2026-03-24 12:59:00+00:00,0,2026-03-24 12:00:00+00:00,4417.74,Stop,-15.0
up,2026-03-24 12:01:00+00:00,4414.4,4399.4,4444.4,2026-03-24 13:01:00+00:00,0,2026-03-24 12:01:00+00:00,4408.73,Reverse,-5.670000000000073
down,2026-03-24 12:02:00+00:00,4407.19,4422.19,4377.19,2026-03-24 13:02:00+00:00,0,2026-03-24 12:02:00+00:00,4410.49,Reverse,-3.300000000000182
up,2026-03-24 12:03:00+00:00,4412.2,4397.2,4455.25,2026-03-24 13:24:00+00:00,6,2026-03-24 12:25:00+00:00,4397.2,Stop,-15.0
up,2026-03-24 12:26:00+00:00,4401.37,4386.37,4436.75,2026-03-24 13:32:00+00:00,3,2026-03-24 12:33:00+00:00,4386.37,Stop,-15.0
down,2026-03-24 12:34:00+00:00,4377.17,4392.17,4346.29,2026-03-24 13:38:00+00:00,2,2026-03-24 12:39:00+00:00,4365.62,Reverse,11.550000000000182
up,2026-03-24 12:40:00+00:00,4366.38,4351.38,4399.46,2026-03-24 13:40:00+00:00,1,2026-03-24 12:41:00+00:00,4371.83,Reverse,5.449999999999818
down,2026-03-24 12:42:00+00:00,4370.37,4385.37,4340.17,2026-03-24 13:46:00+00:00,1,2026-03-24 12:47:00+00:00,4385.37,Stop,-15.0
down,2026-03-24 12:48:00+00:00,4385.04,4400.04,4324.77,2026-03-24 15:09:00+00:00,12,2026-03-24 14:10:00+00:00,4400.04,Stop,-15.0
down,2026-03-24 14:11:00+00:00,4404.31,4419.31,4359.49,2026-03-24 15:40:00+00:00,4,2026-03-24 14:41:00+00:00,4419.31,Stop,-15.0
down,2026-03-24 14:42:00+00:00,4415.3,4430.3,4372.36,2026-03-24 15:51:00+00:00,5,2026-03-24 14:52:00+00:00,4430.3,Stop,-15.0
down,2026-03-24 14:53:00+00:00,4421.64,4436.64,4349.6,2026-03-24 18:42:00+00:00,16,2026-03-24 17:43:00+00:00,4378.05,Reverse,43.590000000000146
up,2026-03-24 17:44:00+00:00,4378.17,4363.17,4408.35,2026-03-24 18:46:00+00:00,1,2026-03-24 17:47:00+00:00,4383.9,Reverse,5.729999999999563
